author,region1,region2
RADÓ Sándor,USSR-litván,USSR-tadzsik
RADÓ Sándor,USSR-litván,USSR-türkmén
ZALKA Máté,USSR-litván,USSR-ukrán
KŐSZEGI Imre,USSR-litván,USSR-ukrán
TATAY Sándor,USSR-litván,USSR-ukrán
RADÓ Sándor,USSR-litván,USSR-ukrán
BERKESI András,USSR-litván,USSR-ukrán
ZALKA Máté,USSR-litván,USSR-észt
KŐSZEGI Imre,USSR-litván,USSR-észt
MOLNÁR Géza,USSR-litván,USSR-észt
TATAY Sándor,USSR-litván,USSR-észt
MOLNÁR Géza,USSR-litván,USSR-örmény
TATAY Sándor,USSR-litván,USSR-örmény
RADÓ Sándor,USSR-litván,USSR-örmény
BERKESI András,USSR-litván,USSR-örmény
BERKESI András,USSR-litván,USSR-üzbég
ZALKA Máté,USSR-moldva,USSR-moldva
NAGY Sándor,USSR-moldva,USSR-moldva
KÁNTOR Zsuzsa,USSR-moldva,USSR-moldva
RADÓ Sándor,USSR-moldva,USSR-moldva
ZALKA Máté,USSR-moldva,USSR-orosz
NAGY Sándor,USSR-moldva,USSR-orosz
KÁNTOR Zsuzsa,USSR-moldva,USSR-orosz
RADÓ Sándor,USSR-moldva,USSR-tadzsik
RADÓ Sándor,USSR-moldva,USSR-türkmén
NAGY Sándor,USSR-moldva,USSR-udmurt
ZALKA Máté,USSR-moldva,USSR-ukrán
KÁNTOR Zsuzsa,USSR-moldva,USSR-ukrán
RADÓ Sándor,USSR-moldva,USSR-ukrán
ZALKA Máté,USSR-moldva,USSR-észt
RADÓ Sándor,USSR-moldva,USSR-örmény
HIDAS Antal,USSR-orosz,USSR-orosz
MÁNDI Éva,USSR-orosz,USSR-orosz
NAGY Sándor,USSR-orosz,USSR-orosz
TÁNCSICS Mihály,USSR-orosz,USSR-orosz
URBÁN Ernő,USSR-orosz,USSR-orosz
ZALKA Máté,USSR-orosz,USSR-orosz
SÁNDOR Kálmán,USSR-orosz,USSR-orosz
TOLNAI Lajos,USSR-orosz,USSR-orosz
PALOTAI Boris,USSR-orosz,USSR-orosz
THURY Zsuzsa,USSR-orosz,USSR-orosz
TÖMÖRKÉNY István,USSR-orosz,USSR-orosz
BARABÁS Tibor,USSR-orosz,USSR-orosz
ORAVECZ Paula,USSR-orosz,USSR-orosz
FÖLDI Lajos,USSR-orosz,USSR-orosz
GODA Gábor,USSR-orosz,USSR-orosz
KÁLLAI István,USSR-orosz,USSR-orosz
MADARÁSZ Emil,USSR-orosz,USSR-orosz
BERKESI András,USSR-orosz,USSR-orosz
FODOR József,USSR-orosz,USSR-orosz
GERGELY Sándor,USSR-orosz,USSR-orosz
JUHÁSZ Gyula,USSR-orosz,USSR-orosz
SIMON István,USSR-orosz,USSR-orosz
TRENCSÉNYI WALDAPFEL Imre,USSR-orosz,USSR-orosz
BALLA László,USSR-orosz,USSR-orosz
KARIKÁS Frigyes,USSR-orosz,USSR-orosz
MOLNÁR Géza,USSR-orosz,USSR-orosz
KŐSZEGI Imre,USSR-orosz,USSR-orosz
TATAY Sándor,USSR-orosz,USSR-orosz
ÁRKUS József,USSR-orosz,USSR-orosz
BERKESI András−KARDOS György,USSR-orosz,USSR-orosz
GALAMBOS Lajos,USSR-orosz,USSR-orosz
HORVÁTH Zsóka,USSR-orosz,USSR-orosz
KOVÁCS Vilmos,USSR-orosz,USSR-orosz
SARKADI Imre,USSR-orosz,USSR-orosz
FEKETE Gyula,USSR-orosz,USSR-orosz
SZABÓ Miklós,USSR-orosz,USSR-orosz
KROÓ László,USSR-orosz,USSR-orosz
CSILLIK Gábor,USSR-orosz,USSR-orosz
EGRI Viktor,USSR-orosz,USSR-orosz
SZILVÁSI Lajos,USSR-orosz,USSR-orosz
FÜLÖP János,USSR-orosz,USSR-orosz
ZÁGONI Ferenc,USSR-orosz,USSR-orosz
FÁBIÁN Zoltán,USSR-orosz,USSR-orosz
GARAI Gábor,USSR-orosz,USSR-orosz
MOCSÁR Gábor,USSR-orosz,USSR-orosz
FÖLDES Péter,USSR-orosz,USSR-orosz
THIERY Árpád,USSR-orosz,USSR-orosz
FÖLDEÁK János,USSR-orosz,USSR-orosz
FÖLDES Mihály,USSR-orosz,USSR-orosz
HÁRS László,USSR-orosz,USSR-orosz
BENJÁMIN László,USSR-orosz,USSR-orosz
POGONYI Antal,USSR-orosz,USSR-orosz
ÚJVÁRI Imre László,USSR-orosz,USSR-orosz
DOBOZY Imre,USSR-orosz,USSR-orosz
KÁNTOR Zsuzsa,USSR-orosz,USSR-orosz
CSÁK Gyula,USSR-orosz,USSR-orosz
KAFFKA Margit,USSR-orosz,USSR-orosz
Mág Bertalan,USSR-orosz,USSR-orosz
BERTHA Bulcsu,USSR-orosz,USSR-orosz
EÖTVÖS József,USSR-orosz,USSR-orosz
KOVÁCS Jenő,USSR-orosz,USSR-orosz
ZALKA Miklós,USSR-orosz,USSR-orosz
CSUKÁS István,USSR-orosz,USSR-orosz
"TOLNAY Lajos, GÁBOR Andor",USSR-orosz,USSR-orosz
JÓZSEF Attila; Majakovskij Vladimir Vladimirovič,USSR-orosz,USSR-orosz
GÁL György Sándor,USSR-orosz,USSR-orosz
PETROVÁCZ István,USSR-orosz,USSR-orosz
RAFFAI Sarolta,USSR-orosz,USSR-orosz
Ujhelyi János,USSR-orosz,USSR-orosz
ADY Endre; JÓZSEF Attila,USSR-orosz,USSR-orosz
GÁLL István,USSR-orosz,USSR-orosz
László-Bencsik Sándor,USSR-orosz,USSR-orosz
Fekete Gyula; Sánta Ferenc; Sarkadi Imre,USSR-orosz,USSR-orosz
VERESS Miklós,USSR-orosz,USSR-orosz
Falus György; József Gábor; Nemere István,USSR-orosz,USSR-orosz
TAMÁSI Áron,USSR-orosz,USSR-orosz
JÓKAI Anna,USSR-orosz,USSR-orosz
Kálmán Vera,USSR-orosz,USSR-orosz
KATONA József,USSR-orosz,USSR-orosz
SARKADI Imre,USSR-orosz,USSR-tadzsik
NAGY Sándor,USSR-orosz,USSR-udmurt
HIDAS Antal,USSR-orosz,USSR-ukrán
ZALKA Máté,USSR-orosz,USSR-ukrán
THURY Zsuzsa,USSR-orosz,USSR-ukrán
BERKESI András,USSR-orosz,USSR-ukrán
BALLA László,USSR-orosz,USSR-ukrán
KŐSZEGI Imre,USSR-orosz,USSR-ukrán
TATAY Sándor,USSR-orosz,USSR-ukrán
BERKESI András−KARDOS György,USSR-orosz,USSR-ukrán
KROÓ László,USSR-orosz,USSR-ukrán
HÁRS László,USSR-orosz,USSR-ukrán
DOBOZY Imre,USSR-orosz,USSR-ukrán
KÁNTOR Zsuzsa,USSR-orosz,USSR-ukrán
BERTHA Bulcsu,USSR-orosz,USSR-ukrán
CSUKÁS István,USSR-orosz,USSR-ukrán
PETROVÁCZ István,USSR-orosz,USSR-ukrán
JÓKAI Anna,USSR-orosz,USSR-ukrán
ZALKA Máté,USSR-orosz,USSR-észt
MOLNÁR Géza,USSR-orosz,USSR-észt
KŐSZEGI Imre,USSR-orosz,USSR-észt
TATAY Sándor,USSR-orosz,USSR-észt
SARKADI Imre,USSR-orosz,USSR-észt
TAMÁSI Áron,USSR-orosz,USSR-észt
BERKESI András,USSR-orosz,USSR-örmény
MOLNÁR Géza,USSR-orosz,USSR-örmény
TATAY Sándor,USSR-orosz,USSR-örmény
SZILVÁSI Lajos,USSR-orosz,USSR-örmény
HÁRS László,USSR-orosz,USSR-örmény
PETROVÁCZ István,USSR-orosz,USSR-örmény
URBÁN Ernő,USSR-orosz,USSR-üzbég
BERKESI András,USSR-orosz,USSR-üzbég
GODA Gábor,USSR-orosz,Yugoslavia
KAFFKA Margit,USSR-orosz,Yugoslavia
TAMÁSI Áron,USSR-orosz,Yugoslavia
JÓKAI Anna,USSR-orosz,Yugoslavia
GYŐRI M.,USSR-tadzsik,USSR-tadzsik
RADÓ Sándor,USSR-tadzsik,USSR-tadzsik
SARKADI Imre,USSR-tadzsik,USSR-tadzsik
RADÓ Sándor,USSR-tadzsik,USSR-türkmén
RADÓ Sándor,USSR-tadzsik,USSR-ukrán
SARKADI Imre,USSR-tadzsik,USSR-észt
RADÓ Sándor,USSR-tadzsik,USSR-örmény
RADÓ Sándor,USSR-türkmén,USSR-türkmén
RADÓ Sándor,USSR-türkmén,USSR-ukrán
RADÓ Sándor,USSR-türkmén,USSR-örmény
NAGY Sándor,USSR-udmurt,USSR-udmurt
BALLA László,USSR-ukrán,USSR-ukrán
BERKESI András,USSR-ukrán,USSR-ukrán
BIHARI Klára,USSR-ukrán,USSR-ukrán
THURZÓ Gábor,USSR-ukrán,USSR-ukrán
KROÓ László,USSR-ukrán,USSR-ukrán
TATAY Sándor,USSR-ukrán,USSR-ukrán
BERKESI András−KARDOS György,USSR-ukrán,USSR-ukrán
KŐSZEGI Imre,USSR-ukrán,USSR-ukrán
THURY Zsuzsa,USSR-ukrán,USSR-ukrán
HIDAS Antal,USSR-ukrán,USSR-ukrán
PETROVÁCZ István,USSR-ukrán,USSR-ukrán
RADÓ Sándor,USSR-ukrán,USSR-ukrán
ZALKA Máté,USSR-ukrán,USSR-ukrán
DOBOZY Imre,USSR-ukrán,USSR-ukrán
KÁNTOR Zsuzsa,USSR-ukrán,USSR-ukrán
CSUKÁS István,USSR-ukrán,USSR-ukrán
Balla Károly,USSR-ukrán,USSR-ukrán
JÓKAI Anna,USSR-ukrán,USSR-ukrán
KISS Dénes,USSR-ukrán,USSR-ukrán
Lux Alfréd,USSR-ukrán,USSR-ukrán
BERTHA Bulcsu,USSR-ukrán,USSR-ukrán
ILKU Pál,USSR-ukrán,USSR-ukrán
HÁRS László,USSR-ukrán,USSR-ukrán
TATAY Sándor,USSR-ukrán,USSR-észt
KŐSZEGI Imre,USSR-ukrán,USSR-észt
ZALKA Máté,USSR-ukrán,USSR-észt
BERKESI András,USSR-ukrán,USSR-örmény
TATAY Sándor,USSR-ukrán,USSR-örmény
PETROVÁCZ István,USSR-ukrán,USSR-örmény
RADÓ Sándor,USSR-ukrán,USSR-örmény
HÁRS László,USSR-ukrán,USSR-örmény
BERKESI András,USSR-ukrán,USSR-üzbég
JÓKAI Anna,USSR-ukrán,Yugoslavia
ZALKA Máté,USSR-észt,USSR-észt
SARKADI Imre,USSR-észt,USSR-észt
KŐSZEGI Imre,USSR-észt,USSR-észt
MOLNÁR Géza,USSR-észt,USSR-észt
TATAY Sándor,USSR-észt,USSR-észt
TAMÁSI Áron,USSR-észt,USSR-észt
Sükösd Mihály,USSR-észt,USSR-észt
Csalog Zsolt,USSR-észt,USSR-észt
Zalka Máté,USSR-észt,USSR-észt
MOLNÁR Géza,USSR-észt,USSR-örmény
TATAY Sándor,USSR-észt,USSR-örmény
Zalka Máté,USSR-észt,USSR-üzbég
TAMÁSI Áron,USSR-észt,Yugoslavia
MOLNÁR Géza,USSR-örmény,USSR-örmény
BERKESI András,USSR-örmény,USSR-örmény
SZILVÁSI Lajos,USSR-örmény,USSR-örmény
PETROVÁCZ István,USSR-örmény,USSR-örmény
RADÓ Sándor,USSR-örmény,USSR-örmény
HÁRS László,USSR-örmény,USSR-örmény
TATAY Sándor,USSR-örmény,USSR-örmény
BERKESI András,USSR-örmény,USSR-üzbég
URBÁN Ernő,USSR-üzbég,USSR-üzbég
BERKESI András,USSR-üzbég,USSR-üzbég
Zalka Máté,USSR-üzbég,USSR-üzbég
GODA Gábor,Yugoslavia,Yugoslavia
KOLOZSVÁRI GRANDPIERRE Emil,Yugoslavia,Yugoslavia
TAMÁSI Áron,Yugoslavia,Yugoslavia
GÁL György Sándor−SOMOGYI Vilmos,Yugoslavia,Yugoslavia
GION Nándor,Yugoslavia,Yugoslavia
KAFFKA Margit,Yugoslavia,Yugoslavia
JÓKAI Anna,Yugoslavia,Yugoslavia
DOBAI Péter,Yugoslavia,Yugoslavia
