region1,region2,ratio,common_authors,first
Austria,USSR-ukrán,0.18421052631578946,7,3
USSR-ukrán,Austria,0.1590909090909091,7,4
Austria,USSR-észt,0.23684210526315788,9,4.5
USSR-észt,Austria,0.28125,9,4.5
Austria,USSR-örmény,0.05263157894736842,2,2
USSR-örmény,Austria,0.14285714285714285,2,0
Austria,USSR-üzbég,0.07894736842105263,3,2
USSR-üzbég,Austria,0.42857142857142855,3,1
Austria,United Kingdom,0.23684210526315788,9,5
United Kingdom,Austria,0.32142857142857145,9,4
Austria,United States,0.21052631578947367,8,2.5
United States,Austria,0.19047619047619047,8,5.5
Austria,Vietnam,0.02631578947368421,1,1
Vietnam,Austria,0.3333333333333333,1,0
Austria,Yugoslavia,0.34210526315789475,13,8
Yugoslavia,Austria,0.16049382716049382,13,5
Belgium,Belgium,NA,NA,NA
Belgium,Bulgaria,0.4,6,1.5
Bulgaria,Belgium,0.08823529411764706,6,4.5
Belgium,China,0.13333333333333333,2,2
China,Belgium,0.09090909090909091,2,0
Belgium,Cuba,0.13333333333333333,2,0.5
Cuba,Belgium,0.5,2,1.5
Belgium,Czechoslovakia-cseh,0.6,9,4.5
Czechoslovakia-cseh,Belgium,0.06474820143884892,9,4.5
Belgium,Czechoslovakia-szlovák,0.6666666666666666,10,4
Czechoslovakia-szlovák,Belgium,0.0625,10,6
Belgium,Denmark,0.06666666666666667,1,1
Denmark,Belgium,0.05555555555555555,1,0
Belgium,Federal Republic of Germany,0.6,9,5.5
Federal Republic of Germany,Belgium,0.0989010989010989,9,3.5
Belgium,Finland,0.26666666666666666,4,2
Finland,Belgium,0.0975609756097561,4,2
Belgium,France,0.6,9,4
France,Belgium,0.15,9,5
Belgium,GDR,0.6,9,5
GDR,Belgium,0.059602649006622516,9,4
Belgium,Hungary,0.4666666666666667,7,4
Hungary,Belgium,0.06666666666666667,7,3
Belgium,Israel,0.13333333333333333,2,2
Israel,Belgium,0.07692307692307693,2,0
Belgium,Italy,0.5333333333333333,8,2.5
Italy,Belgium,0.17777777777777778,8,5.5
Belgium,Japan,0.06666666666666667,1,1
Japan,Belgium,0.06666666666666667,1,0
Belgium,Mongolia,0,0,0
Mongolia,Belgium,0,0,0
Belgium,Netherlands,0.3333333333333333,5,5
Netherlands,Belgium,0.15151515151515152,5,0
Belgium,North Korea,0,0,0
North Korea,Belgium,0,0,0
Belgium,Norway,0.06666666666666667,1,1
Norway,Belgium,0.047619047619047616,1,0
Belgium,Poland,0.7333333333333333,11,6.5
Poland,Belgium,0.08088235294117647,11,4.5
Belgium,Romania,0.5333333333333333,8,3
Romania,Belgium,0.05970149253731343,8,5
Belgium,Spain,0.4666666666666667,7,5
Spain,Belgium,0.22580645161290322,7,2
Belgium,Sweden,0.06666666666666667,1,1
Sweden,Belgium,0.029411764705882353,1,0
Belgium,Turkey,0.06666666666666667,1,1
Turkey,Belgium,0.034482758620689655,1,0
Belgium,USSR-altaji,0,0,0
USSR-altaji,Belgium,0,0,0
Belgium,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Belgium,0,0,0
Belgium,USSR-baskir,0,0,0
USSR-baskir,Belgium,0,0,0
Belgium,USSR-csuvas,0,0,0
USSR-csuvas,Belgium,0,0,0
Belgium,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Belgium,0,0,0
Belgium,USSR-finn,0,0,0
USSR-finn,Belgium,0,0,0
Belgium,USSR-grúz,0.13333333333333333,2,2
USSR-grúz,Belgium,0.08695652173913043,2,0
Belgium,USSR-kazah,0.06666666666666667,1,1
USSR-kazah,Belgium,0.1111111111111111,1,0
Belgium,USSR-kirgiz,0,0,0
USSR-kirgiz,Belgium,0,0,0
Belgium,USSR-lett,0.4,6,4
USSR-lett,Belgium,0.21428571428571427,6,2
Belgium,USSR-litván,0.26666666666666666,4,3
USSR-litván,Belgium,0.12121212121212122,4,1
Belgium,USSR-liv,0,0,0
USSR-liv,Belgium,0,0,0
Belgium,USSR-moldva,0.13333333333333333,2,2
USSR-moldva,Belgium,0.18181818181818182,2,0
Belgium,USSR-orosz,0.6,9,5
USSR-orosz,Belgium,0.06164383561643835,9,4
Belgium,USSR-tadzsik,0,0,0
USSR-tadzsik,Belgium,0,0,0
Belgium,USSR-türkmén,0.06666666666666667,1,1
USSR-türkmén,Belgium,0.2,1,0
Belgium,USSR-udmurt,0,0,0
USSR-udmurt,Belgium,0,0,0
Belgium,USSR-ukrán,0.3333333333333333,5,4
USSR-ukrán,Belgium,0.11363636363636363,5,1
Belgium,USSR-észt,0.26666666666666666,4,2
USSR-észt,Belgium,0.125,4,2
Belgium,USSR-örmény,0.13333333333333333,2,2
USSR-örmény,Belgium,0.14285714285714285,2,0
Belgium,USSR-üzbég,0.06666666666666667,1,1
USSR-üzbég,Belgium,0.14285714285714285,1,0
Belgium,United Kingdom,0.4,6,3
United Kingdom,Belgium,0.21428571428571427,6,3
Belgium,United States,0.3333333333333333,5,3
United States,Belgium,0.11904761904761904,5,2
Belgium,Vietnam,0.06666666666666667,1,1
Vietnam,Belgium,0.3333333333333333,1,0
Belgium,Yugoslavia,0.4,6,3
Yugoslavia,Belgium,0.07407407407407407,6,3
Bulgaria,Bulgaria,NA,NA,NA
Bulgaria,China,0.1323529411764706,9,8
China,Bulgaria,0.4090909090909091,9,1
Bulgaria,Cuba,0.058823529411764705,4,4
Cuba,Bulgaria,1,4,0
Bulgaria,Czechoslovakia-cseh,0.47058823529411764,32,13.5
Czechoslovakia-cseh,Bulgaria,0.2302158273381295,32,18.5
Bulgaria,Czechoslovakia-szlovák,0.5441176470588235,37,18
Czechoslovakia-szlovák,Bulgaria,0.23125,37,19
Bulgaria,Denmark,0.10294117647058823,7,5
Denmark,Bulgaria,0.3888888888888889,7,2
Bulgaria,Federal Republic of Germany,0.35294117647058826,24,16
Federal Republic of Germany,Bulgaria,0.26373626373626374,24,8
Bulgaria,Finland,0.25,17,9.5
Finland,Bulgaria,0.4146341463414634,17,7.5
Bulgaria,France,0.29411764705882354,20,12
France,Bulgaria,0.3333333333333333,20,8
Bulgaria,GDR,0.47058823529411764,32,13
GDR,Bulgaria,0.2119205298013245,32,19
Bulgaria,Hungary,0.36764705882352944,25,11
Hungary,Bulgaria,0.23809523809523808,25,14
Bulgaria,Israel,0.10294117647058823,7,6
Israel,Bulgaria,0.2692307692307692,7,1
Bulgaria,Italy,0.2647058823529412,18,10
Italy,Bulgaria,0.4,18,8
Bulgaria,Japan,0.14705882352941177,10,8
Japan,Bulgaria,0.6666666666666666,10,2
Bulgaria,Mongolia,0.014705882352941176,1,1
Mongolia,Bulgaria,0.3333333333333333,1,0
Bulgaria,Netherlands,0.1323529411764706,9,6.5
Netherlands,Bulgaria,0.2727272727272727,9,2.5
Bulgaria,North Korea,0.014705882352941176,1,1
North Korea,Bulgaria,1,1,0
Bulgaria,Norway,0.1323529411764706,9,7
Norway,Bulgaria,0.42857142857142855,9,2
Bulgaria,Poland,0.45588235294117646,31,12.5
Poland,Bulgaria,0.22794117647058823,31,18.5
Bulgaria,Romania,0.36764705882352944,25,13.5
Romania,Bulgaria,0.1865671641791045,25,11.5
Bulgaria,Spain,0.19117647058823528,13,9.5
Spain,Bulgaria,0.41935483870967744,13,3.5
Bulgaria,Sweden,0.20588235294117646,14,10
Sweden,Bulgaria,0.4117647058823529,14,4
Bulgaria,Turkey,0.10294117647058823,7,3
Turkey,Bulgaria,0.2413793103448276,7,4
Bulgaria,USSR-altaji,0,0,0
USSR-altaji,Bulgaria,0,0,0
Bulgaria,USSR-azerbajdzsán,0.07352941176470588,5,5
USSR-azerbajdzsán,Bulgaria,0.5,5,0
Bulgaria,USSR-baskir,0.014705882352941176,1,1
USSR-baskir,Bulgaria,1,1,0
Bulgaria,USSR-csuvas,0,0,0
USSR-csuvas,Bulgaria,0,0,0
Bulgaria,USSR-fehérorosz,0.04411764705882353,3,3
USSR-fehérorosz,Bulgaria,0.5,3,0
Bulgaria,USSR-finn,0,0,0
USSR-finn,Bulgaria,0,0,0
Bulgaria,USSR-grúz,0.10294117647058823,7,5.5
USSR-grúz,Bulgaria,0.30434782608695654,7,1.5
Bulgaria,USSR-kazah,0.058823529411764705,4,4
USSR-kazah,Bulgaria,0.4444444444444444,4,0
Bulgaria,USSR-kirgiz,0.029411764705882353,2,2
USSR-kirgiz,Bulgaria,0.4,2,0
Bulgaria,USSR-lett,0.25,17,13.5
USSR-lett,Bulgaria,0.6071428571428571,17,3.5
Bulgaria,USSR-litván,0.17647058823529413,12,10
USSR-litván,Bulgaria,0.36363636363636365,12,2
Bulgaria,USSR-liv,0.014705882352941176,1,1
USSR-liv,Bulgaria,1,1,0
Bulgaria,USSR-moldva,0.10294117647058823,7,7
USSR-moldva,Bulgaria,0.6363636363636364,7,0
Bulgaria,USSR-orosz,0.4852941176470588,33,16.5
USSR-orosz,Bulgaria,0.22602739726027396,33,16.5
Bulgaria,USSR-tadzsik,0.029411764705882353,2,2
USSR-tadzsik,Bulgaria,0.3333333333333333,2,0
Bulgaria,USSR-türkmén,0.058823529411764705,4,3
USSR-türkmén,Bulgaria,0.8,4,1
Bulgaria,USSR-udmurt,0.014705882352941176,1,1
USSR-udmurt,Bulgaria,0.5,1,0
Bulgaria,USSR-ukrán,0.23529411764705882,16,13.5
USSR-ukrán,Bulgaria,0.36363636363636365,16,2.5
Bulgaria,USSR-észt,0.17647058823529413,12,11
USSR-észt,Bulgaria,0.375,12,1
Bulgaria,USSR-örmény,0.10294117647058823,7,7
USSR-örmény,Bulgaria,0.5,7,0
Bulgaria,USSR-üzbég,0.04411764705882353,3,3
USSR-üzbég,Bulgaria,0.42857142857142855,3,0
Bulgaria,United Kingdom,0.17647058823529413,12,8.5
United Kingdom,Bulgaria,0.42857142857142855,12,3.5
Bulgaria,United States,0.10294117647058823,7,5
United States,Bulgaria,0.16666666666666666,7,2
Bulgaria,Vietnam,0.04411764705882353,3,3
Vietnam,Bulgaria,1,3,0
Bulgaria,Yugoslavia,0.35294117647058826,24,11.5
Yugoslavia,Bulgaria,0.2962962962962963,24,12.5
China,China,NA,NA,NA
China,Cuba,0.09090909090909091,2,2
Cuba,China,0.5,2,0
China,Czechoslovakia-cseh,0.5,11,2.5
Czechoslovakia-cseh,China,0.07913669064748201,11,8.5
China,Czechoslovakia-szlovák,0.45454545454545453,10,3
Czechoslovakia-szlovák,China,0.0625,10,7
China,Denmark,0.045454545454545456,1,1
Denmark,China,0.05555555555555555,1,0
China,Federal Republic of Germany,0.09090909090909091,2,2
Federal Republic of Germany,China,0.02197802197802198,2,0
China,Finland,0.13636363636363635,3,1
Finland,China,0.07317073170731707,3,2
China,France,0.3181818181818182,7,4
France,China,0.11666666666666667,7,3
China,GDR,0.45454545454545453,10,5
GDR,China,0.06622516556291391,10,5
China,Hungary,0.3181818181818182,7,5
Hungary,China,0.06666666666666667,7,2
China,Israel,0.22727272727272727,5,5
Israel,China,0.19230769230769232,5,0
China,Italy,0.3181818181818182,7,1
Italy,China,0.15555555555555556,7,6
China,Japan,0.09090909090909091,2,2
Japan,China,0.13333333333333333,2,0
China,Mongolia,0.045454545454545456,1,1
Mongolia,China,0.3333333333333333,1,0
China,Netherlands,0.09090909090909091,2,2
Netherlands,China,0.06060606060606061,2,0
China,North Korea,0.045454545454545456,1,1
North Korea,China,1,1,0
China,Norway,0.09090909090909091,2,2
Norway,China,0.09523809523809523,2,0
China,Poland,0.4090909090909091,9,3
Poland,China,0.0661764705882353,9,6
China,Romania,0.4090909090909091,9,2.5
Romania,China,0.06716417910447761,9,6.5
China,Spain,0.18181818181818182,4,3.5
Spain,China,0.12903225806451613,4,0.5
China,Sweden,0.09090909090909091,2,2
Sweden,China,0.058823529411764705,2,0
China,Turkey,0.13636363636363635,3,1
Turkey,China,0.10344827586206896,3,2
China,USSR-altaji,0,0,0
USSR-altaji,China,0,0,0
China,USSR-azerbajdzsán,0.13636363636363635,3,3
USSR-azerbajdzsán,China,0.3,3,0
China,USSR-baskir,0.045454545454545456,1,1
USSR-baskir,China,1,1,0
China,USSR-csuvas,0,0,0
USSR-csuvas,China,0,0,0
China,USSR-fehérorosz,0.045454545454545456,1,1
USSR-fehérorosz,China,0.16666666666666666,1,0
China,USSR-finn,0,0,0
USSR-finn,China,0,0,0
China,USSR-grúz,0.18181818181818182,4,3
USSR-grúz,China,0.17391304347826086,4,1
China,USSR-kazah,0.18181818181818182,4,3
USSR-kazah,China,0.4444444444444444,4,1
China,USSR-kirgiz,0.045454545454545456,1,1
USSR-kirgiz,China,0.2,1,0
China,USSR-lett,0.2727272727272727,6,6
USSR-lett,China,0.21428571428571427,6,0
China,USSR-litván,0.22727272727272727,5,4.5
USSR-litván,China,0.15151515151515152,5,0.5
China,USSR-liv,0.045454545454545456,1,1
USSR-liv,China,1,1,0
China,USSR-moldva,0.045454545454545456,1,1
USSR-moldva,China,0.09090909090909091,1,0
China,USSR-orosz,0.5,11,6
USSR-orosz,China,0.07534246575342465,11,5
China,USSR-tadzsik,0.09090909090909091,2,2
USSR-tadzsik,China,0.3333333333333333,2,0
China,USSR-türkmén,0.09090909090909091,2,2
USSR-türkmén,China,0.4,2,0
China,USSR-udmurt,0.045454545454545456,1,1
USSR-udmurt,China,0.5,1,0
China,USSR-ukrán,0.36363636363636365,8,6
USSR-ukrán,China,0.18181818181818182,8,2
China,USSR-észt,0.22727272727272727,5,5
USSR-észt,China,0.15625,5,0
China,USSR-örmény,0.13636363636363635,3,3
USSR-örmény,China,0.21428571428571427,3,0
China,USSR-üzbég,0.13636363636363635,3,3
USSR-üzbég,China,0.42857142857142855,3,0
China,United Kingdom,0.13636363636363635,3,2.5
United Kingdom,China,0.10714285714285714,3,0.5
China,United States,0.13636363636363635,3,3
United States,China,0.07142857142857142,3,0
China,Vietnam,0.13636363636363635,3,3
Vietnam,China,1,3,0
China,Yugoslavia,0.36363636363636365,8,5
Yugoslavia,China,0.09876543209876543,8,3
Cuba,Cuba,NA,NA,NA
Cuba,Czechoslovakia-cseh,1,4,1
Czechoslovakia-cseh,Cuba,0.02877697841726619,4,3
Cuba,Czechoslovakia-szlovák,1,4,4
Czechoslovakia-szlovák,Cuba,0.025,4,0
Cuba,Denmark,0.25,1,1
Denmark,Cuba,0.05555555555555555,1,0
Cuba,Federal Republic of Germany,0.5,2,1
Federal Republic of Germany,Cuba,0.02197802197802198,2,1
Cuba,Finland,0.75,3,1
Finland,Cuba,0.07317073170731707,3,2
Cuba,France,0.75,3,3
France,Cuba,0.05,3,0
Cuba,GDR,1,4,4
GDR,Cuba,0.026490066225165563,4,0
Cuba,Hungary,1,4,4
Hungary,Cuba,0.0380952380952381,4,0
Cuba,Israel,0.5,2,1
Israel,Cuba,0.07692307692307693,2,1
Cuba,Italy,1,4,4
Italy,Cuba,0.08888888888888889,4,0
Cuba,Japan,0.25,1,0.5
Japan,Cuba,0.06666666666666667,1,0.5
Cuba,Mongolia,0.25,1,1
Mongolia,Cuba,0.3333333333333333,1,0
Cuba,Netherlands,0.25,1,1
Netherlands,Cuba,0.030303030303030304,1,0
Cuba,North Korea,0.25,1,1
North Korea,Cuba,1,1,0
Cuba,Norway,0.75,3,1.5
Norway,Cuba,0.14285714285714285,3,1.5
Cuba,Poland,1,4,1
Poland,Cuba,0.029411764705882353,4,3
Cuba,Romania,1,4,4
Romania,Cuba,0.029850746268656716,4,0
Cuba,Spain,0.75,3,1
Spain,Cuba,0.0967741935483871,3,2
Cuba,Sweden,0.5,2,0.5
Sweden,Cuba,0.058823529411764705,2,1.5
Cuba,Turkey,0.25,1,0.5
Turkey,Cuba,0.034482758620689655,1,0.5
Cuba,USSR-altaji,0,0,0
USSR-altaji,Cuba,0,0,0
Cuba,USSR-azerbajdzsán,0.25,1,1
USSR-azerbajdzsán,Cuba,0.1,1,0
Cuba,USSR-baskir,0.25,1,1
USSR-baskir,Cuba,1,1,0
Cuba,USSR-csuvas,0,0,0
USSR-csuvas,Cuba,0,0,0
Cuba,USSR-fehérorosz,0.25,1,1
USSR-fehérorosz,Cuba,0.16666666666666666,1,0
Cuba,USSR-finn,0,0,0
USSR-finn,Cuba,0,0,0
Cuba,USSR-grúz,0.25,1,1
USSR-grúz,Cuba,0.043478260869565216,1,0
Cuba,USSR-kazah,0.25,1,1
USSR-kazah,Cuba,0.1111111111111111,1,0
Cuba,USSR-kirgiz,0.25,1,1
USSR-kirgiz,Cuba,0.2,1,0
Cuba,USSR-lett,1,4,2.5
USSR-lett,Cuba,0.14285714285714285,4,1.5
Cuba,USSR-litván,0.5,2,2
USSR-litván,Cuba,0.06060606060606061,2,0
Cuba,USSR-liv,0,0,0
USSR-liv,Cuba,0,0,0
Cuba,USSR-moldva,0.25,1,1
USSR-moldva,Cuba,0.09090909090909091,1,0
Cuba,USSR-orosz,1,4,4
USSR-orosz,Cuba,0.0273972602739726,4,0
Cuba,USSR-tadzsik,0.25,1,1
USSR-tadzsik,Cuba,0.16666666666666666,1,0
Cuba,USSR-türkmén,0.25,1,1
USSR-türkmén,Cuba,0.2,1,0
Cuba,USSR-udmurt,0.25,1,1
USSR-udmurt,Cuba,0.5,1,0
Cuba,USSR-ukrán,1,4,3
USSR-ukrán,Cuba,0.09090909090909091,4,1
Cuba,USSR-észt,0.5,2,2
USSR-észt,Cuba,0.0625,2,0
Cuba,USSR-örmény,0.25,1,1
USSR-örmény,Cuba,0.07142857142857142,1,0
Cuba,USSR-üzbég,0.25,1,1
USSR-üzbég,Cuba,0.14285714285714285,1,0
Cuba,United Kingdom,0.75,3,2
United Kingdom,Cuba,0.10714285714285714,3,1
Cuba,United States,0.5,2,1
United States,Cuba,0.047619047619047616,2,1
Cuba,Vietnam,0.5,2,0.5
Vietnam,Cuba,0.6666666666666666,2,1.5
Cuba,Yugoslavia,1,4,1
Yugoslavia,Cuba,0.04938271604938271,4,3
Czechoslovakia-cseh,Czechoslovakia-cseh,NA,NA,NA
Czechoslovakia-cseh,Czechoslovakia-szlovák,0.4028776978417266,56,27.5
Czechoslovakia-szlovák,Czechoslovakia-cseh,0.35,56,28.5
Czechoslovakia-cseh,Denmark,0.06474820143884892,9,5
Denmark,Czechoslovakia-cseh,0.5,9,4
Czechoslovakia-cseh,Federal Republic of Germany,0.2517985611510791,35,15
Federal Republic of Germany,Czechoslovakia-cseh,0.38461538461538464,35,20
Czechoslovakia-cseh,Finland,0.16546762589928057,23,15.5
Finland,Czechoslovakia-cseh,0.5609756097560976,23,7.5
Czechoslovakia-cseh,France,0.2589928057553957,36,20
France,Czechoslovakia-cseh,0.6,36,16
Czechoslovakia-cseh,GDR,0.41007194244604317,57,27.5
GDR,Czechoslovakia-cseh,0.37748344370860926,57,29.5
Czechoslovakia-cseh,Hungary,0.2733812949640288,38,20.5
Hungary,Czechoslovakia-cseh,0.3619047619047619,38,17.5
Czechoslovakia-cseh,Israel,0.07194244604316546,10,10
Israel,Czechoslovakia-cseh,0.38461538461538464,10,0
Czechoslovakia-cseh,Italy,0.19424460431654678,27,13.5
Italy,Czechoslovakia-cseh,0.6,27,13.5
Czechoslovakia-cseh,Japan,0.06474820143884892,9,7
Japan,Czechoslovakia-cseh,0.6,9,2
Czechoslovakia-cseh,Mongolia,0.007194244604316547,1,1
Mongolia,Czechoslovakia-cseh,0.3333333333333333,1,0
Czechoslovakia-cseh,Netherlands,0.09352517985611511,13,6.5
Netherlands,Czechoslovakia-cseh,0.3939393939393939,13,6.5
Czechoslovakia-cseh,North Korea,0.007194244604316547,1,1
North Korea,Czechoslovakia-cseh,1,1,0
Czechoslovakia-cseh,Norway,0.10071942446043165,14,10
Norway,Czechoslovakia-cseh,0.6666666666666666,14,4
Czechoslovakia-cseh,Poland,0.3669064748201439,51,24
Poland,Czechoslovakia-cseh,0.375,51,27
Czechoslovakia-cseh,Romania,0.2733812949640288,38,21
Romania,Czechoslovakia-cseh,0.2835820895522388,38,17
Czechoslovakia-cseh,Spain,0.1223021582733813,17,11
