author,region1,region2
PERLAKY Lajos,Federal Republic of Germany,Switzerland
ZILAHY Lajos,Federal Republic of Germany,Switzerland
MÓRICZ Zsigmond,Federal Republic of Germany,Switzerland
KOSZTOLÁNYI Dezső,Federal Republic of Germany,Switzerland
BALÁZS Béla,Federal Republic of Germany,Switzerland
HARSÁNYI Zsolt,Federal Republic of Germany,Turkey
HERCZEG Ferenc,Federal Republic of Germany,Turkey
MÁRAI Sándor,Federal Republic of Germany,Turkey
MOLNÁR Ferenc,Federal Republic of Germany,Turkey
DÉRY Tibor,Federal Republic of Germany,Turkey
ZILAHY Lajos,Federal Republic of Germany,Turkey
MÓRICZ Zsigmond,Federal Republic of Germany,Turkey
SZABÓ Magda,Federal Republic of Germany,USSR-azerbajdzsán
RADNÓTI Miklós,Federal Republic of Germany,USSR-azerbajdzsán
DÉRY Tibor,Federal Republic of Germany,USSR-fehérorosz
ÖRKÉNY István,Federal Republic of Germany,USSR-fehérorosz
HELTAI Jenő,Federal Republic of Germany,USSR-grúz
MOLNÁR Ferenc,Federal Republic of Germany,USSR-grúz
DÉRY Tibor,Federal Republic of Germany,USSR-grúz
MIKSZÁTH Kálmán,Federal Republic of Germany,USSR-grúz
FEHÉR Klára,Federal Republic of Germany,USSR-grúz
ÖRKÉNY István,Federal Republic of Germany,USSR-grúz
ADY Endre,Federal Republic of Germany,USSR-grúz
MIKSZÁTH Kálmán,Federal Republic of Germany,USSR-kazah
FEHÉR Klára,Federal Republic of Germany,USSR-kirgiz
ÖRKÉNY István,Federal Republic of Germany,USSR-kirgiz
MOLNÁR Ferenc,Federal Republic of Germany,USSR-lett
GÁRDONYI Géza,Federal Republic of Germany,USSR-lett
MIKSZÁTH Kálmán,Federal Republic of Germany,USSR-lett
NÉMETH László,Federal Republic of Germany,USSR-lett
SZABÓ Magda,Federal Republic of Germany,USSR-lett
FEKETE István,Federal Republic of Germany,USSR-lett
FEJES Endre,Federal Republic of Germany,USSR-lett
MÓRICZ Zsigmond,Federal Republic of Germany,USSR-lett
ILLYÉS Gyula,Federal Republic of Germany,USSR-lett
KERTÉSZ Ákos,Federal Republic of Germany,USSR-lett
ÖRKÉNY István,Federal Republic of Germany,USSR-lett
RADNÓTI Miklós,Federal Republic of Germany,USSR-lett
MOLNÁR Ferenc,Federal Republic of Germany,USSR-litván
GÁRDONYI Géza,Federal Republic of Germany,USSR-litván
MIKSZÁTH Kálmán,Federal Republic of Germany,USSR-litván
SZABÓ Magda,Federal Republic of Germany,USSR-litván
FÜST Milán,Federal Republic of Germany,USSR-litván
FEJES Endre,Federal Republic of Germany,USSR-litván
JUHÁSZ Ferenc,Federal Republic of Germany,USSR-litván
MÁNDY Iván,Federal Republic of Germany,USSR-litván
MÓRICZ Zsigmond,Federal Republic of Germany,USSR-litván
FEHÉR Klára,Federal Republic of Germany,USSR-litván
KOSZTOLÁNYI Dezső,Federal Republic of Germany,USSR-litván
MOLNÁR Ferenc,Federal Republic of Germany,USSR-moldva
DÉRY Tibor,Federal Republic of Germany,USSR-moldva
SZABÓ Magda,Federal Republic of Germany,USSR-moldva
SÁNTA Ferenc,Federal Republic of Germany,USSR-moldva
HELTAI Jenő,Federal Republic of Germany,USSR-orosz
MOLNÁR Ferenc,Federal Republic of Germany,USSR-orosz
GÁRDONYI Géza,Federal Republic of Germany,USSR-orosz
DÉRY Tibor,Federal Republic of Germany,USSR-orosz
MIKSZÁTH Kálmán,Federal Republic of Germany,USSR-orosz
NÉMETH László,Federal Republic of Germany,USSR-orosz
PASSUTH László,Federal Republic of Germany,USSR-orosz
SZABÓ Magda,Federal Republic of Germany,USSR-orosz
FEKETE István,Federal Republic of Germany,USSR-orosz
OTTLIK Géza,Federal Republic of Germany,USSR-orosz
FEJES Endre,Federal Republic of Germany,USSR-orosz
HALASI Mária,Federal Republic of Germany,USSR-orosz
LENGYEL József,Federal Republic of Germany,USSR-orosz
MÁNDY Iván,Federal Republic of Germany,USSR-orosz
MÓRICZ Zsigmond,Federal Republic of Germany,USSR-orosz
MURÁNYI KOVÁCS Endre,Federal Republic of Germany,USSR-orosz
GELLÉRI Andor Endre,Federal Republic of Germany,USSR-orosz
ILLYÉS Gyula,Federal Republic of Germany,USSR-orosz
SÁNTA Ferenc,Federal Republic of Germany,USSR-orosz
WEÖRES Sándor,Federal Republic of Germany,USSR-orosz
NAGY Katalin,Federal Republic of Germany,USSR-orosz
KERTÉSZ Ákos,Federal Republic of Germany,USSR-orosz
FEHÉR Klára,Federal Republic of Germany,USSR-orosz
ÖRKÉNY István,Federal Republic of Germany,USSR-orosz
BABITS Mihály,Federal Republic of Germany,USSR-orosz
RADNÓTI Miklós,Federal Republic of Germany,USSR-orosz
KRÚDY Gyula,Federal Republic of Germany,USSR-orosz
ILLÉS Endre,Federal Republic of Germany,USSR-orosz
TABI László,Federal Republic of Germany,USSR-orosz
ADY Endre,Federal Republic of Germany,USSR-orosz
GALGÓCZI Erzsébet,Federal Republic of Germany,USSR-orosz
KOSZTOLÁNYI Dezső,Federal Republic of Germany,USSR-orosz
SÁNTA Ferenc,Federal Republic of Germany,USSR-türkmén
MOLNÁR Ferenc,Federal Republic of Germany,USSR-ukrán
GÁRDONYI Géza,Federal Republic of Germany,USSR-ukrán
MIKSZÁTH Kálmán,Federal Republic of Germany,USSR-ukrán
NÉMETH László,Federal Republic of Germany,USSR-ukrán
SZABÓ Magda,Federal Republic of Germany,USSR-ukrán
MÓRICZ Zsigmond,Federal Republic of Germany,USSR-ukrán
ILLYÉS Gyula,Federal Republic of Germany,USSR-ukrán
SÁNTA Ferenc,Federal Republic of Germany,USSR-ukrán
ADY Endre,Federal Republic of Germany,USSR-ukrán
Száva István,Federal Republic of Germany,USSR-ukrán
MOLNÁR Ferenc,Federal Republic of Germany,USSR-észt
GÁRDONYI Géza,Federal Republic of Germany,USSR-észt
DÉRY Tibor,Federal Republic of Germany,USSR-észt
MIKSZÁTH Kálmán,Federal Republic of Germany,USSR-észt
SZABÓ Magda,Federal Republic of Germany,USSR-észt
HERNÁDI Gyula,Federal Republic of Germany,USSR-észt
FEJES Endre,Federal Republic of Germany,USSR-észt
MÓRICZ Zsigmond,Federal Republic of Germany,USSR-észt
MÉSZÖLY Miklós,Federal Republic of Germany,USSR-észt
BOTOND-BOLICS György,Federal Republic of Germany,USSR-észt
ÖRKÉNY István,Federal Republic of Germany,USSR-észt
BABITS Mihály,Federal Republic of Germany,USSR-észt
KRÚDY Gyula,Federal Republic of Germany,USSR-észt
MOLNÁR Ferenc,Federal Republic of Germany,USSR-örmény
MÓRICZ Zsigmond,Federal Republic of Germany,USSR-örmény
SÁNTA Ferenc,Federal Republic of Germany,USSR-örmény
MIKSZÁTH Kálmán,Federal Republic of Germany,USSR-üzbég
KÖRMENDI Ferenc,Federal Republic of Germany,United Kingdom
MOLNÁR Ferenc,Federal Republic of Germany,United Kingdom
GÁRDONYI Géza,Federal Republic of Germany,United Kingdom
DÉRY Tibor,Federal Republic of Germany,United Kingdom
NÉMETH László,Federal Republic of Germany,United Kingdom
PASSUTH László,Federal Republic of Germany,United Kingdom
SZABÓ Magda,Federal Republic of Germany,United Kingdom
ZILAHY Lajos,Federal Republic of Germany,United Kingdom
FÜST Milán,Federal Republic of Germany,United Kingdom
FALUDY György,Federal Republic of Germany,United Kingdom
LENGYEL József,Federal Republic of Germany,United Kingdom
ILLYÉS Gyula,Federal Republic of Germany,United Kingdom
WEÖRES Sándor,Federal Republic of Germany,United Kingdom
KONRÁD György,Federal Republic of Germany,United Kingdom
Dalos György,Federal Republic of Germany,United Kingdom
ÖRKÉNY István,Federal Republic of Germany,United Kingdom
RADNÓTI Miklós,Federal Republic of Germany,United Kingdom
SZÁSZ Béla,Federal Republic of Germany,United Kingdom
KOSZTOLÁNYI Dezső,Federal Republic of Germany,United Kingdom
CSÁTH Géza,Federal Republic of Germany,United Kingdom
KÖRMENDI Ferenc,Federal Republic of Germany,United States
MOLNÁR Ferenc,Federal Republic of Germany,United States
SEBESTYÉN György,Federal Republic of Germany,United States
PASSUTH László,Federal Republic of Germany,United States
SZABÓ Magda,Federal Republic of Germany,United States
ZILAHY Lajos,Federal Republic of Germany,United States
FÜST Milán,Federal Republic of Germany,United States
OTTLIK Géza,Federal Republic of Germany,United States
FALUDY György,Federal Republic of Germany,United States
FEJES Endre,Federal Republic of Germany,United States
JUHÁSZ Ferenc,Federal Republic of Germany,United States
LENGYEL József,Federal Republic of Germany,United States
ILLYÉS Gyula,Federal Republic of Germany,United States
WEÖRES Sándor,Federal Republic of Germany,United States
KÖNNYŰ László,Federal Republic of Germany,United States
KARDOS G. György,Federal Republic of Germany,United States
KONRÁD György,Federal Republic of Germany,United States
Dalos György,Federal Republic of Germany,United States
ESTERHÁZY Péter,Federal Republic of Germany,United States
RADNÓTI Miklós,Federal Republic of Germany,United States
SZÁSZ Béla,Federal Republic of Germany,United States
ADY Endre,Federal Republic of Germany,United States
CSÁTH Géza,Federal Republic of Germany,United States
CSOÓRI Sándor,Federal Republic of Germany,United States
SZABÓ Magda,Federal Republic of Germany,Venezuela
HERNÁDI Gyula,Federal Republic of Germany,Venezuela
MÓRICZ Zsigmond,Federal Republic of Germany,Vietnam
BÓKAY János,Federal Republic of Germany,Yugoslavia
HARSÁNYI Zsolt,Federal Republic of Germany,Yugoslavia
MOLNÁR Ferenc,Federal Republic of Germany,Yugoslavia
GÁRDONYI Géza,Federal Republic of Germany,Yugoslavia
DÉRY Tibor,Federal Republic of Germany,Yugoslavia
MIKSZÁTH Kálmán,Federal Republic of Germany,Yugoslavia
NÉMETH László,Federal Republic of Germany,Yugoslavia
PASSUTH László,Federal Republic of Germany,Yugoslavia
SZABÓ Magda,Federal Republic of Germany,Yugoslavia
ZILAHY Lajos,Federal Republic of Germany,Yugoslavia
FÜST Milán,Federal Republic of Germany,Yugoslavia
OTTLIK Géza,Federal Republic of Germany,Yugoslavia
KODOLÁNYI János,Federal Republic of Germany,Yugoslavia
FEJES Endre,Federal Republic of Germany,Yugoslavia
JUHÁSZ Ferenc,Federal Republic of Germany,Yugoslavia
SZERB Antal,Federal Republic of Germany,Yugoslavia
MÓRICZ Zsigmond,Federal Republic of Germany,Yugoslavia
ILLYÉS Gyula,Federal Republic of Germany,Yugoslavia
WEÖRES Sándor,Federal Republic of Germany,Yugoslavia
KARDOS G. György,Federal Republic of Germany,Yugoslavia
KONRÁD György,Federal Republic of Germany,Yugoslavia
KERTÉSZ Ákos,Federal Republic of Germany,Yugoslavia
FEHÉR Klára,Federal Republic of Germany,Yugoslavia
ÖRKÉNY István,Federal Republic of Germany,Yugoslavia
ESTERHÁZY Péter,Federal Republic of Germany,Yugoslavia
BABITS Mihály,Federal Republic of Germany,Yugoslavia
EÖRSI István,Federal Republic of Germany,Yugoslavia
RADNÓTI Miklós,Federal Republic of Germany,Yugoslavia
ADY Endre,Federal Republic of Germany,Yugoslavia
GALGÓCZI Erzsébet,Federal Republic of Germany,Yugoslavia
KOSZTOLÁNYI Dezső,Federal Republic of Germany,Yugoslavia
CSÁTH Géza,Federal Republic of Germany,Yugoslavia
ADY Endre,Finland,Finland
HARSÁNYI Zsolt,Finland,Finland
MOLNÁR Ferenc,Finland,Finland
MÓRICZ Zsigmond,Finland,Finland
TURÓCZI Zoltán,Finland,Finland
VERES Péter,Finland,Finland
ZILAHY Lajos,Finland,Finland
MÓRA Ferenc,Finland,Finland
NÉMETH László,Finland,Finland
PETŐFI Sándor,Finland,Finland
BIRKÁS Endre,Finland,Finland
FEJES Endre,Finland,Finland
DÉRY Tibor,Finland,Finland
MOLDOVA György,Finland,Finland
SZABÓ Magda,Finland,Finland
ILLYÉS Gyula,Finland,Finland
HALASI Mária,Finland,Finland
SZÁSZ Imre,Finland,Finland
JUHÁSZ Ferenc,Finland,Finland
KONRÁD György,Finland,Finland
BABITS Mihály,Finland,Finland
PILINSZKY János,Finland,Finland
RÁKOSY Gergely,Finland,Finland
SÁNTA Ferenc,Finland,Finland
CSOÓRI Sándor,Finland,Finland
BALÁZS Béla,Finland,Finland
KERTÉSZ Ákos,Finland,Finland
Erdélyi Sándor,Finland,Finland
SIMONFFY András,Finland,Finland
LAKATOS Menyhért,Finland,Finland
ÖRKÉNY István,Finland,Finland
GÁRDONYI Géza,Finland,Finland
KARINTHY Ferenc,Finland,Finland
KOSZTOLÁNYI Dezső,Finland,Finland
Bokor Péter,Finland,Finland
PÁSKÁNDI Géza,Finland,Finland
WEÖRES Sándor,Finland,Finland
VÁCI Mihály,Finland,Finland
Túrmezei Erzsébet,Finland,Finland
MÉSZÖLY Miklós,Finland,Finland
SZAKONYI Károly,Finland,Finland
ADY Endre,Finland,France
HARSÁNYI Zsolt,Finland,France
MOLNÁR Ferenc,Finland,France
MÓRICZ Zsigmond,Finland,France
VERES Péter,Finland,France
ZILAHY Lajos,Finland,France
NÉMETH László,Finland,France
PETŐFI Sándor,Finland,France
FEJES Endre,Finland,France
DÉRY Tibor,Finland,France
SZABÓ Magda,Finland,France
ILLYÉS Gyula,Finland,France
KONRÁD György,Finland,France
PILINSZKY János,Finland,France
SÁNTA Ferenc,Finland,France
LAKATOS Menyhért,Finland,France
ÖRKÉNY István,Finland,France
KOSZTOLÁNYI Dezső,Finland,France
WEÖRES Sándor,Finland,France
MÉSZÖLY Miklós,Finland,France
ADY Endre,Finland,GDR
MOLNÁR Ferenc,Finland,GDR
MÓRICZ Zsigmond,Finland,GDR
VERES Péter,Finland,GDR
MÓRA Ferenc,Finland,GDR
NÉMETH László,Finland,GDR
PETŐFI Sándor,Finland,GDR
FEJES Endre,Finland,GDR
DÉRY Tibor,Finland,GDR
MOLDOVA György,Finland,GDR
SZABÓ Magda,Finland,GDR
ILLYÉS Gyula,Finland,GDR
HALASI Mária,Finland,GDR
BABITS Mihály,Finland,GDR
RÁKOSY Gergely,Finland,GDR
SÁNTA Ferenc,Finland,GDR
KERTÉSZ Ákos,Finland,GDR
LAKATOS Menyhért,Finland,GDR
ÖRKÉNY István,Finland,GDR
GÁRDONYI Géza,Finland,GDR
KARINTHY Ferenc,Finland,GDR
KOSZTOLÁNYI Dezső,Finland,GDR
WEÖRES Sándor,Finland,GDR
MÉSZÖLY Miklós,Finland,GDR
SZAKONYI Károly,Finland,GDR
MÓRICZ Zsigmond,Finland,Greece
HALASI Mária,Finland,Greece
GÁRDONYI Géza,Finland,Greece
SZAKONYI Károly,Finland,Greece
ADY Endre,Finland,Hungary
MOLNÁR Ferenc,Finland,Hungary
MÓRICZ Zsigmond,Finland,Hungary
MÓRA Ferenc,Finland,Hungary
NÉMETH László,Finland,Hungary
PETŐFI Sándor,Finland,Hungary
MOLDOVA György,Finland,Hungary
SZABÓ Magda,Finland,Hungary
ILLYÉS Gyula,Finland,Hungary
BABITS Mihály,Finland,Hungary
PILINSZKY János,Finland,Hungary
SÁNTA Ferenc,Finland,Hungary
GÁRDONYI Géza,Finland,Hungary
KARINTHY Ferenc,Finland,Hungary
KOSZTOLÁNYI Dezső,Finland,Hungary
WEÖRES Sándor,Finland,Hungary
ADY Endre,Finland,India
PETŐFI Sándor,Finland,India
MÓRICZ Zsigmond,Finland,Iran
VERES Péter,Finland,Iran
PETŐFI Sándor,Finland,Iran
ADY Endre,Finland,Israel
HARSÁNYI Zsolt,Finland,Israel
MOLNÁR Ferenc,Finland,Israel
MÓRICZ Zsigmond,Finland,Israel
PETŐFI Sándor,Finland,Israel
KONRÁD György,Finland,Israel
GÁRDONYI Géza,Finland,Israel
ADY Endre,Finland,Italy
HARSÁNYI Zsolt,Finland,Italy
MOLNÁR Ferenc,Finland,Italy
VERES Péter,Finland,Italy
ZILAHY Lajos,Finland,Italy
NÉMETH László,Finland,Italy
PETŐFI Sándor,Finland,Italy
FEJES Endre,Finland,Italy
DÉRY Tibor,Finland,Italy
SZABÓ Magda,Finland,Italy
ILLYÉS Gyula,Finland,Italy
HALASI Mária,Finland,Italy
JUHÁSZ Ferenc,Finland,Italy
KONRÁD György,Finland,Italy
SÁNTA Ferenc,Finland,Italy
ÖRKÉNY István,Finland,Italy
GÁRDONYI Géza,Finland,Italy
KOSZTOLÁNYI Dezső,Finland,Italy
MÉSZÖLY Miklós,Finland,Italy
HARSÁNYI Zsolt,Finland,Japan
MOLNÁR Ferenc,Finland,Japan
MÓRICZ Zsigmond,Finland,Japan
ZILAHY Lajos,Finland,Japan
PETŐFI Sándor,Finland,Japan
ILLYÉS Gyula,Finland,Japan
KONRÁD György,Finland,Japan
KERTÉSZ Ákos,Finland,Japan
ÖRKÉNY István,Finland,Japan
KARINTHY Ferenc,Finland,Japan
MOLNÁR Ferenc,Finland,Liechtenstein
DÉRY Tibor,Finland,Mexico
PETŐFI Sándor,Finland,Mongolia
HARSÁNYI Zsolt,Finland,Netherlands
NÉMETH László,Finland,Netherlands
DÉRY Tibor,Finland,Netherlands
SZABÓ Magda,Finland,Netherlands
ILLYÉS Gyula,Finland,Netherlands
KONRÁD György,Finland,Netherlands
PILINSZKY János,Finland,Netherlands
PETŐFI Sándor,Finland,North Korea
HARSÁNYI Zsolt,Finland,Norway
ZILAHY Lajos,Finland,Norway
NÉMETH László,Finland,Norway
PETŐFI Sándor,Finland,Norway
DÉRY Tibor,Finland,Norway
ILLYÉS Gyula,Finland,Norway
HALASI Mária,Finland,Norway
ÖRKÉNY István,Finland,Norway
KARINTHY Ferenc,Finland,Norway
KOSZTOLÁNYI Dezső,Finland,Norway
ADY Endre,Finland,Poland
MOLNÁR Ferenc,Finland,Poland
MÓRICZ Zsigmond,Finland,Poland
VERES Péter,Finland,Poland
MÓRA Ferenc,Finland,Poland
NÉMETH László,Finland,Poland
PETŐFI Sándor,Finland,Poland
FEJES Endre,Finland,Poland
DÉRY Tibor,Finland,Poland
MOLDOVA György,Finland,Poland
SZABÓ Magda,Finland,Poland
ILLYÉS Gyula,Finland,Poland
SZÁSZ Imre,Finland,Poland
JUHÁSZ Ferenc,Finland,Poland
BABITS Mihály,Finland,Poland
RÁKOSY Gergely,Finland,Poland
SÁNTA Ferenc,Finland,Poland
CSOÓRI Sándor,Finland,Poland
KERTÉSZ Ákos,Finland,Poland
SIMONFFY András,Finland,Poland
LAKATOS Menyhért,Finland,Poland
ÖRKÉNY István,Finland,Poland
GÁRDONYI Géza,Finland,Poland
KARINTHY Ferenc,Finland,Poland
KOSZTOLÁNYI Dezső,Finland,Poland
WEÖRES Sándor,Finland,Poland
MÉSZÖLY Miklós,Finland,Poland
DÉRY Tibor,Finland,Portugal
ÖRKÉNY István,Finland,Portugal
ADY Endre,Finland,Romania
MOLNÁR Ferenc,Finland,Romania
MÓRICZ Zsigmond,Finland,Romania
VERES Péter,Finland,Romania
NÉMETH László,Finland,Romania
PETŐFI Sándor,Finland,Romania
FEJES Endre,Finland,Romania
DÉRY Tibor,Finland,Romania
MOLDOVA György,Finland,Romania
SZABÓ Magda,Finland,Romania
ILLYÉS Gyula,Finland,Romania
SÁNTA Ferenc,Finland,Romania
KERTÉSZ Ákos,Finland,Romania
ÖRKÉNY István,Finland,Romania
GÁRDONYI Géza,Finland,Romania
KARINTHY Ferenc,Finland,Romania
KOSZTOLÁNYI Dezső,Finland,Romania
WEÖRES Sándor,Finland,Romania
SZAKONYI Károly,Finland,Romania
ADY Endre,Finland,Spain
HARSÁNYI Zsolt,Finland,Spain
MOLNÁR Ferenc,Finland,Spain
ZILAHY Lajos,Finland,Spain
NÉMETH László,Finland,Spain
PETŐFI Sándor,Finland,Spain
FEJES Endre,Finland,Spain
DÉRY Tibor,Finland,Spain
SZABÓ Magda,Finland,Spain
HALASI Mária,Finland,Spain
KONRÁD György,Finland,Spain
KERTÉSZ Ákos,Finland,Spain
ÖRKÉNY István,Finland,Spain
MÉSZÖLY Miklós,Finland,Spain
ADY Endre,Finland,Sweden
HARSÁNYI Zsolt,Finland,Sweden
MOLNÁR Ferenc,Finland,Sweden
ZILAHY Lajos,Finland,Sweden
NÉMETH László,Finland,Sweden
PETŐFI Sándor,Finland,Sweden
DÉRY Tibor,Finland,Sweden
SZABÓ Magda,Finland,Sweden
ILLYÉS Gyula,Finland,Sweden
KONRÁD György,Finland,Sweden
PILINSZKY János,Finland,Sweden
CSOÓRI Sándor,Finland,Sweden
KERTÉSZ Ákos,Finland,Sweden
ÖRKÉNY István,Finland,Sweden
KARINTHY Ferenc,Finland,Sweden
WEÖRES Sándor,Finland,Sweden
HARSÁNYI Zsolt,Finland,Switzerland
MÓRICZ Zsigmond,Finland,Switzerland
ZILAHY Lajos,Finland,Switzerland
PILINSZKY János,Finland,Switzerland
BALÁZS Béla,Finland,Switzerland
KOSZTOLÁNYI Dezső,Finland,Switzerland
HARSÁNYI Zsolt,Finland,Turkey
MOLNÁR Ferenc,Finland,Turkey
MÓRICZ Zsigmond,Finland,Turkey
ZILAHY Lajos,Finland,Turkey
MÓRA Ferenc,Finland,Turkey
PETŐFI Sándor,Finland,Turkey
DÉRY Tibor,Finland,Turkey
KARINTHY Ferenc,Finland,Turkey
MÓRA Ferenc,Finland,USSR-azerbajdzsán
PETŐFI Sándor,Finland,USSR-azerbajdzsán
SZABÓ Magda,Finland,USSR-azerbajdzsán
PETŐFI Sándor,Finland,USSR-baskir
PETŐFI Sándor,Finland,USSR-fehérorosz
DÉRY Tibor,Finland,USSR-fehérorosz
ÖRKÉNY István,Finland,USSR-fehérorosz
ADY Endre,Finland,USSR-grúz
MOLNÁR Ferenc,Finland,USSR-grúz
MÓRA Ferenc,Finland,USSR-grúz
PETŐFI Sándor,Finland,USSR-grúz
DÉRY Tibor,Finland,USSR-grúz
ÖRKÉNY István,Finland,USSR-grúz
KARINTHY Ferenc,Finland,USSR-grúz
VERES Péter,Finland,USSR-kazah
PETŐFI Sándor,Finland,USSR-kazah
PETŐFI Sándor,Finland,USSR-kirgiz
ÖRKÉNY István,Finland,USSR-kirgiz
MOLNÁR Ferenc,Finland,USSR-lett
MÓRICZ Zsigmond,Finland,USSR-lett
NÉMETH László,Finland,USSR-lett
PETŐFI Sándor,Finland,USSR-lett
FEJES Endre,Finland,USSR-lett
SZABÓ Magda,Finland,USSR-lett
ILLYÉS Gyula,Finland,USSR-lett
KERTÉSZ Ákos,Finland,USSR-lett
ÖRKÉNY István,Finland,USSR-lett
GÁRDONYI Géza,Finland,USSR-lett
MOLNÁR Ferenc,Finland,USSR-litván
MÓRICZ Zsigmond,Finland,USSR-litván
MÓRA Ferenc,Finland,USSR-litván
PETŐFI Sándor,Finland,USSR-litván
FEJES Endre,Finland,USSR-litván
SZABÓ Magda,Finland,USSR-litván
JUHÁSZ Ferenc,Finland,USSR-litván
GÁRDONYI Géza,Finland,USSR-litván
KARINTHY Ferenc,Finland,USSR-litván
KOSZTOLÁNYI Dezső,Finland,USSR-litván
MOLNÁR Ferenc,Finland,USSR-moldva
PETŐFI Sándor,Finland,USSR-moldva
DÉRY Tibor,Finland,USSR-moldva
SZABÓ Magda,Finland,USSR-moldva
SÁNTA Ferenc,Finland,USSR-moldva
ADY Endre,Finland,USSR-orosz
MOLNÁR Ferenc,Finland,USSR-orosz
MÓRICZ Zsigmond,Finland,USSR-orosz
VERES Péter,Finland,USSR-orosz
MÓRA Ferenc,Finland,USSR-orosz
NÉMETH László,Finland,USSR-orosz
PETŐFI Sándor,Finland,USSR-orosz
FEJES Endre,Finland,USSR-orosz
DÉRY Tibor,Finland,USSR-orosz
SZABÓ Magda,Finland,USSR-orosz
ILLYÉS Gyula,Finland,USSR-orosz
HALASI Mária,Finland,USSR-orosz
BABITS Mihály,Finland,USSR-orosz
SÁNTA Ferenc,Finland,USSR-orosz
KERTÉSZ Ákos,Finland,USSR-orosz
SIMONFFY András,Finland,USSR-orosz
ÖRKÉNY István,Finland,USSR-orosz
GÁRDONYI Géza,Finland,USSR-orosz
KARINTHY Ferenc,Finland,USSR-orosz
KOSZTOLÁNYI Dezső,Finland,USSR-orosz
WEÖRES Sándor,Finland,USSR-orosz
SZAKONYI Károly,Finland,USSR-orosz
MÓRA Ferenc,Finland,USSR-tadzsik
PETŐFI Sándor,Finland,USSR-tadzsik
PETŐFI Sándor,Finland,USSR-türkmén
SÁNTA Ferenc,Finland,USSR-türkmén
KARINTHY Ferenc,Finland,USSR-türkmén
PETŐFI Sándor,Finland,USSR-udmurt
ADY Endre,Finland,USSR-ukrán
MOLNÁR Ferenc,Finland,USSR-ukrán
MÓRICZ Zsigmond,Finland,USSR-ukrán
MÓRA Ferenc,Finland,USSR-ukrán
NÉMETH László,Finland,USSR-ukrán
PETŐFI Sándor,Finland,USSR-ukrán
SZABÓ Magda,Finland,USSR-ukrán
ILLYÉS Gyula,Finland,USSR-ukrán
SÁNTA Ferenc,Finland,USSR-ukrán
GÁRDONYI Géza,Finland,USSR-ukrán
KARINTHY Ferenc,Finland,USSR-ukrán
MOLNÁR Ferenc,Finland,USSR-észt
MÓRICZ Zsigmond,Finland,USSR-észt
MÓRA Ferenc,Finland,USSR-észt
PETŐFI Sándor,Finland,USSR-észt
FEJES Endre,Finland,USSR-észt
DÉRY Tibor,Finland,USSR-észt
SZABÓ Magda,Finland,USSR-észt
BABITS Mihály,Finland,USSR-észt
ÖRKÉNY István,Finland,USSR-észt
GÁRDONYI Géza,Finland,USSR-észt
MÉSZÖLY Miklós,Finland,USSR-észt
MOLNÁR Ferenc,Finland,USSR-örmény
MÓRICZ Zsigmond,Finland,USSR-örmény
MÓRA Ferenc,Finland,USSR-örmény
PETŐFI Sándor,Finland,USSR-örmény
SÁNTA Ferenc,Finland,USSR-örmény
MÓRA Ferenc,Finland,USSR-üzbég
PETŐFI Sándor,Finland,USSR-üzbég
MOLNÁR Ferenc,Finland,United Kingdom
ZILAHY Lajos,Finland,United Kingdom
NÉMETH László,Finland,United Kingdom
DÉRY Tibor,Finland,United Kingdom
SZABÓ Magda,Finland,United Kingdom
ILLYÉS Gyula,Finland,United Kingdom
KONRÁD György,Finland,United Kingdom
ÖRKÉNY István,Finland,United Kingdom
GÁRDONYI Géza,Finland,United Kingdom
KOSZTOLÁNYI Dezső,Finland,United Kingdom
WEÖRES Sándor,Finland,United Kingdom
ADY Endre,Finland,United States
MOLNÁR Ferenc,Finland,United States
ZILAHY Lajos,Finland,United States
PETŐFI Sándor,Finland,United States
FEJES Endre,Finland,United States
SZABÓ Magda,Finland,United States
ILLYÉS Gyula,Finland,United States
JUHÁSZ Ferenc,Finland,United States
KONRÁD György,Finland,United States
CSOÓRI Sándor,Finland,United States
KARINTHY Ferenc,Finland,United States
WEÖRES Sándor,Finland,United States
SZABÓ Magda,Finland,Venezuela
MÓRICZ Zsigmond,Finland,Vietnam
PETŐFI Sándor,Finland,Vietnam
ADY Endre,Finland,Yugoslavia
HARSÁNYI Zsolt,Finland,Yugoslavia
MOLNÁR Ferenc,Finland,Yugoslavia
MÓRICZ Zsigmond,Finland,Yugoslavia
VERES Péter,Finland,Yugoslavia
ZILAHY Lajos,Finland,Yugoslavia
NÉMETH László,Finland,Yugoslavia
PETŐFI Sándor,Finland,Yugoslavia
FEJES Endre,Finland,Yugoslavia
DÉRY Tibor,Finland,Yugoslavia
MOLDOVA György,Finland,Yugoslavia
SZABÓ Magda,Finland,Yugoslavia
ILLYÉS Gyula,Finland,Yugoslavia
JUHÁSZ Ferenc,Finland,Yugoslavia
KONRÁD György,Finland,Yugoslavia
BABITS Mihály,Finland,Yugoslavia
KERTÉSZ Ákos,Finland,Yugoslavia
ÖRKÉNY István,Finland,Yugoslavia
GÁRDONYI Géza,Finland,Yugoslavia
KOSZTOLÁNYI Dezső,Finland,Yugoslavia
WEÖRES Sándor,Finland,Yugoslavia
HARSÁNYI Zsolt,France,France
JÓZSEF Attila,France,France
JUST Béla,France,France
KARINTHY Frigyes,France,France
KÖRMENDI Ferenc,France,France
