region1,region2,ratio,common_authors,first
Austria,USSR-orosz,0.43902439024390244,18,12.5
USSR-orosz,Austria,2.5714285714285716,18,5.5
Austria,USSR-tadzsik,0.024390243902439025,1,1
USSR-tadzsik,Austria,0.14285714285714285,1,0
Austria,USSR-türkmén,0.024390243902439025,1,1
USSR-türkmén,Austria,0.14285714285714285,1,0
Austria,USSR-udmurt,0.024390243902439025,1,1
USSR-udmurt,Austria,0.14285714285714285,1,0
Austria,USSR-ukrán,0.17073170731707318,7,3
USSR-ukrán,Austria,1,7,4
Austria,USSR-észt,0.21951219512195122,9,4.5
USSR-észt,Austria,1.2857142857142858,9,4.5
Austria,USSR-örmény,0.04878048780487805,2,2
USSR-örmény,Austria,0.2857142857142857,2,0
Austria,USSR-üzbég,0.07317073170731707,3,2
USSR-üzbég,Austria,0.42857142857142855,3,1
Austria,United Kingdom,0.21951219512195122,9,5
United Kingdom,Austria,1.2857142857142858,9,4
Austria,United States,0.21951219512195122,9,3
United States,Austria,1.2857142857142858,9,6
Austria,Vietnam,0.024390243902439025,1,1
Vietnam,Austria,0.14285714285714285,1,0
Austria,Yugoslavia,0.36585365853658536,15,10
Yugoslavia,Austria,2.142857142857143,15,5
Belgium,Belgium,NA,NA,NA
Belgium,Bulgaria,0.375,6,1.5
Bulgaria,Belgium,0.8571428571428571,6,4.5
Belgium,China,0.125,2,2
China,Belgium,0.2857142857142857,2,0
Belgium,Cuba,0.125,2,0.5
Cuba,Belgium,0.2857142857142857,2,1.5
Belgium,Czechoslovakia-cseh,0.5625,9,4.5
Czechoslovakia-cseh,Belgium,1.2857142857142858,9,4.5
Belgium,Czechoslovakia-szlovák,0.625,10,4
Czechoslovakia-szlovák,Belgium,1.4285714285714286,10,6
Belgium,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Belgium,0,0,0
Belgium,Denmark,0.1875,3,2
Denmark,Belgium,0.42857142857142855,3,1
Belgium,Federal Republic of Germany,0.625,10,7
Federal Republic of Germany,Belgium,1.4285714285714286,10,3
Belgium,Finland,0.3125,5,3
Finland,Belgium,0.7142857142857143,5,2
Belgium,France,0.625,10,4
France,Belgium,1.4285714285714286,10,6
Belgium,German Democratic Republic,0.5625,9,5
German Democratic Republic,Belgium,1.2857142857142858,9,4
Belgium,Hungary,0.4375,7,4
Hungary,Belgium,1,7,3
Belgium,Israel,0.1875,3,3
Israel,Belgium,0.42857142857142855,3,0
Belgium,Italy,0.5625,9,3.5
Italy,Belgium,1.2857142857142858,9,5.5
Belgium,Japan,0.125,2,2
Japan,Belgium,0.2857142857142857,2,0
Belgium,Mongolia,0,0,0
Mongolia,Belgium,0,0,0
Belgium,Netherlands,0.4375,7,6
Netherlands,Belgium,1,7,1
Belgium,North Korea,0,0,0
North Korea,Belgium,0,0,0
Belgium,Norway,0.125,2,2
Norway,Belgium,0.2857142857142857,2,0
Belgium,Poland,0.6875,11,6.5
Poland,Belgium,1.5714285714285714,11,4.5
Belgium,Romania,0.5,8,3
Romania,Belgium,1.1428571428571428,8,5
Belgium,Spain,0.5,8,4
Spain,Belgium,1.1428571428571428,8,4
Belgium,Sweden,0.125,2,1
Sweden,Belgium,0.2857142857142857,2,1
Belgium,Turkey,0.125,2,1
Turkey,Belgium,0.2857142857142857,2,1
Belgium,USSR-altaji,0,0,0
USSR-altaji,Belgium,0,0,0
Belgium,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Belgium,0,0,0
Belgium,USSR-baskir,0,0,0
USSR-baskir,Belgium,0,0,0
Belgium,USSR-csuvas,0,0,0
USSR-csuvas,Belgium,0,0,0
Belgium,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Belgium,0,0,0
Belgium,USSR-finn,0,0,0
USSR-finn,Belgium,0,0,0
Belgium,USSR-grúz,0.125,2,2
USSR-grúz,Belgium,0.2857142857142857,2,0
Belgium,USSR-kazah,0.0625,1,1
USSR-kazah,Belgium,0.14285714285714285,1,0
Belgium,USSR-kirgiz,0,0,0
USSR-kirgiz,Belgium,0,0,0
Belgium,USSR-lett,0.375,6,4
USSR-lett,Belgium,0.8571428571428571,6,2
Belgium,USSR-litván,0.25,4,3
USSR-litván,Belgium,0.5714285714285714,4,1
Belgium,USSR-liv,0,0,0
USSR-liv,Belgium,0,0,0
Belgium,USSR-moldva,0.125,2,2
USSR-moldva,Belgium,0.2857142857142857,2,0
Belgium,USSR-orosz,0.5625,9,5
USSR-orosz,Belgium,1.2857142857142858,9,4
Belgium,USSR-tadzsik,0,0,0
USSR-tadzsik,Belgium,0,0,0
Belgium,USSR-türkmén,0.0625,1,1
USSR-türkmén,Belgium,0.14285714285714285,1,0
Belgium,USSR-udmurt,0,0,0
USSR-udmurt,Belgium,0,0,0
Belgium,USSR-ukrán,0.3125,5,4
USSR-ukrán,Belgium,0.7142857142857143,5,1
Belgium,USSR-észt,0.25,4,2
USSR-észt,Belgium,0.5714285714285714,4,2
Belgium,USSR-örmény,0.125,2,2
USSR-örmény,Belgium,0.2857142857142857,2,0
Belgium,USSR-üzbég,0.0625,1,1
USSR-üzbég,Belgium,0.14285714285714285,1,0
Belgium,United Kingdom,0.375,6,3
United Kingdom,Belgium,0.8571428571428571,6,3
Belgium,United States,0.3125,5,3
United States,Belgium,0.7142857142857143,5,2
Belgium,Vietnam,0.0625,1,1
Vietnam,Belgium,0.14285714285714285,1,0
Belgium,Yugoslavia,0.4375,7,4
Yugoslavia,Belgium,1,7,3
Bulgaria,Bulgaria,NA,NA,NA
Bulgaria,China,0.16923076923076924,11,9
China,Bulgaria,1.5714285714285714,11,2
Bulgaria,Cuba,0.06153846153846154,4,4
Cuba,Bulgaria,0.5714285714285714,4,0
Bulgaria,Czechoslovakia-cseh,0.6615384615384615,43,20
Czechoslovakia-cseh,Bulgaria,6.142857142857143,43,23
Bulgaria,Czechoslovakia-szlovák,0.6923076923076923,45,21
Czechoslovakia-szlovák,Bulgaria,6.428571428571429,45,24
Bulgaria,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Bulgaria,0,0,0
Bulgaria,Denmark,0.12307692307692308,8,6
Denmark,Bulgaria,1.1428571428571428,8,2
Bulgaria,Federal Republic of Germany,0.35384615384615387,23,17
Federal Republic of Germany,Bulgaria,3.2857142857142856,23,6
Bulgaria,Finland,0.26153846153846155,17,10.5
Finland,Bulgaria,2.4285714285714284,17,6.5
Bulgaria,France,0.2923076923076923,19,11
France,Bulgaria,2.7142857142857144,19,8
Bulgaria,German Democratic Republic,0.6307692307692307,41,19
German Democratic Republic,Bulgaria,5.857142857142857,41,22
Bulgaria,Hungary,0.4153846153846154,27,11.5
Hungary,Bulgaria,3.857142857142857,27,15.5
Bulgaria,Israel,0.1076923076923077,7,6
Israel,Bulgaria,1,7,1
Bulgaria,Italy,0.27692307692307694,18,10
Italy,Bulgaria,2.5714285714285716,18,8
Bulgaria,Japan,0.13846153846153847,9,7
Japan,Bulgaria,1.2857142857142858,9,2
Bulgaria,Mongolia,0.015384615384615385,1,1
Mongolia,Bulgaria,0.14285714285714285,1,0
Bulgaria,Netherlands,0.13846153846153847,9,6.5
Netherlands,Bulgaria,1.2857142857142858,9,2.5
Bulgaria,North Korea,0.015384615384615385,1,1
North Korea,Bulgaria,0.14285714285714285,1,0
Bulgaria,Norway,0.13846153846153847,9,7
Norway,Bulgaria,1.2857142857142858,9,2
Bulgaria,Poland,0.5692307692307692,37,18.5
Poland,Bulgaria,5.285714285714286,37,18.5
Bulgaria,Romania,0.46153846153846156,30,16.5
Romania,Bulgaria,4.285714285714286,30,13.5
Bulgaria,Spain,0.18461538461538463,12,8.5
Spain,Bulgaria,1.7142857142857142,12,3.5
Bulgaria,Sweden,0.18461538461538463,12,9.5
Sweden,Bulgaria,1.7142857142857142,12,2.5
Bulgaria,Turkey,0.1076923076923077,7,3
Turkey,Bulgaria,1,7,4
Bulgaria,USSR-altaji,0,0,0
USSR-altaji,Bulgaria,0,0,0
Bulgaria,USSR-azerbajdzsán,0.07692307692307693,5,5
USSR-azerbajdzsán,Bulgaria,0.7142857142857143,5,0
Bulgaria,USSR-baskir,0.015384615384615385,1,1
USSR-baskir,Bulgaria,0.14285714285714285,1,0
Bulgaria,USSR-csuvas,0,0,0
USSR-csuvas,Bulgaria,0,0,0
Bulgaria,USSR-fehérorosz,0.06153846153846154,4,4
USSR-fehérorosz,Bulgaria,0.5714285714285714,4,0
Bulgaria,USSR-finn,0,0,0
USSR-finn,Bulgaria,0,0,0
Bulgaria,USSR-grúz,0.12307692307692308,8,6.5
USSR-grúz,Bulgaria,1.1428571428571428,8,1.5
Bulgaria,USSR-kazah,0.06153846153846154,4,4
USSR-kazah,Bulgaria,0.5714285714285714,4,0
Bulgaria,USSR-kirgiz,0.03076923076923077,2,2
USSR-kirgiz,Bulgaria,0.2857142857142857,2,0
Bulgaria,USSR-lett,0.3076923076923077,20,15
USSR-lett,Bulgaria,2.857142857142857,20,5
Bulgaria,USSR-litván,0.18461538461538463,12,11
USSR-litván,Bulgaria,1.7142857142857142,12,1
Bulgaria,USSR-liv,0.015384615384615385,1,1
USSR-liv,Bulgaria,0.14285714285714285,1,0
Bulgaria,USSR-moldva,0.09230769230769231,6,6
USSR-moldva,Bulgaria,0.8571428571428571,6,0
Bulgaria,USSR-orosz,0.7384615384615385,48,25
USSR-orosz,Bulgaria,6.857142857142857,48,23
Bulgaria,USSR-tadzsik,0.03076923076923077,2,2
USSR-tadzsik,Bulgaria,0.2857142857142857,2,0
Bulgaria,USSR-türkmén,0.06153846153846154,4,3
USSR-türkmén,Bulgaria,0.5714285714285714,4,1
Bulgaria,USSR-udmurt,0.015384615384615385,1,1
USSR-udmurt,Bulgaria,0.14285714285714285,1,0
Bulgaria,USSR-ukrán,0.36923076923076925,24,18.5
USSR-ukrán,Bulgaria,3.4285714285714284,24,5.5
Bulgaria,USSR-észt,0.18461538461538463,12,11
USSR-észt,Bulgaria,1.7142857142857142,12,1
Bulgaria,USSR-örmény,0.12307692307692308,8,7
USSR-örmény,Bulgaria,1.1428571428571428,8,1
Bulgaria,USSR-üzbég,0.06153846153846154,4,4
USSR-üzbég,Bulgaria,0.5714285714285714,4,0
Bulgaria,United Kingdom,0.18461538461538463,12,8.5
United Kingdom,Bulgaria,1.7142857142857142,12,3.5
Bulgaria,United States,0.12307692307692308,8,6
United States,Bulgaria,1.1428571428571428,8,2
Bulgaria,Vietnam,0.046153846153846156,3,3
Vietnam,Bulgaria,0.42857142857142855,3,0
Bulgaria,Yugoslavia,0.35384615384615387,23,13.5
Yugoslavia,Bulgaria,3.2857142857142856,23,9.5
China,China,NA,NA,NA
China,Cuba,0.07692307692307693,2,2
Cuba,China,0.2857142857142857,2,0
China,Czechoslovakia-cseh,0.6538461538461539,17,6
Czechoslovakia-cseh,China,2.4285714285714284,17,11
China,Czechoslovakia-szlovák,0.46153846153846156,12,4.5
Czechoslovakia-szlovák,China,1.7142857142857142,12,7.5
China,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,China,0,0,0
China,Denmark,0.038461538461538464,1,1
Denmark,China,0.14285714285714285,1,0
China,Federal Republic of Germany,0.07692307692307693,2,2
Federal Republic of Germany,China,0.2857142857142857,2,0
China,Finland,0.11538461538461539,3,1
Finland,China,0.42857142857142855,3,2
China,France,0.2692307692307692,7,4
France,China,1,7,3
China,German Democratic Republic,0.5384615384615384,14,7
German Democratic Republic,China,2,14,7
China,Hungary,0.4230769230769231,11,8
Hungary,China,1.5714285714285714,11,3
China,Israel,0.19230769230769232,5,5
Israel,China,0.7142857142857143,5,0
China,Italy,0.2692307692307692,7,1
Italy,China,1,7,6
China,Japan,0.07692307692307693,2,2
Japan,China,0.2857142857142857,2,0
China,Mongolia,0.07692307692307693,2,1
Mongolia,China,0.2857142857142857,2,1
China,Netherlands,0.07692307692307693,2,2
Netherlands,China,0.2857142857142857,2,0
China,North Korea,0.038461538461538464,1,1
North Korea,China,0.14285714285714285,1,0
China,Norway,0.07692307692307693,2,2
Norway,China,0.2857142857142857,2,0
China,Poland,0.34615384615384615,9,3
Poland,China,1.2857142857142858,9,6
China,Romania,0.5,13,5.5
Romania,China,1.8571428571428572,13,7.5
China,Spain,0.15384615384615385,4,3.5
Spain,China,0.5714285714285714,4,0.5
China,Sweden,0.07692307692307693,2,2
Sweden,China,0.2857142857142857,2,0
China,Turkey,0.11538461538461539,3,1
Turkey,China,0.42857142857142855,3,2
China,USSR-altaji,0.038461538461538464,1,1
USSR-altaji,China,0.14285714285714285,1,0
China,USSR-azerbajdzsán,0.15384615384615385,4,3.5
USSR-azerbajdzsán,China,0.5714285714285714,4,0.5
China,USSR-baskir,0.038461538461538464,1,1
USSR-baskir,China,0.14285714285714285,1,0
China,USSR-csuvas,0.038461538461538464,1,0.5
USSR-csuvas,China,0.14285714285714285,1,0.5
China,USSR-fehérorosz,0.07692307692307693,2,2
USSR-fehérorosz,China,0.2857142857142857,2,0
China,USSR-finn,0.038461538461538464,1,1
USSR-finn,China,0.14285714285714285,1,0
China,USSR-grúz,0.19230769230769232,5,4
USSR-grúz,China,0.7142857142857143,5,1
China,USSR-kazah,0.19230769230769232,5,4
USSR-kazah,China,0.7142857142857143,5,1
China,USSR-kirgiz,0.038461538461538464,1,1
USSR-kirgiz,China,0.14285714285714285,1,0
China,USSR-lett,0.2692307692307692,7,7
USSR-lett,China,1,7,0
China,USSR-litván,0.19230769230769232,5,4.5
USSR-litván,China,0.7142857142857143,5,0.5
China,USSR-liv,0.038461538461538464,1,1
USSR-liv,China,0.14285714285714285,1,0
China,USSR-moldva,0.07692307692307693,2,1.5
USSR-moldva,China,0.2857142857142857,2,0.5
China,USSR-orosz,0.6538461538461539,17,9.5
USSR-orosz,China,2.4285714285714284,17,7.5
China,USSR-tadzsik,0.07692307692307693,2,2
USSR-tadzsik,China,0.2857142857142857,2,0
China,USSR-türkmén,0.07692307692307693,2,2
USSR-türkmén,China,0.2857142857142857,2,0
China,USSR-udmurt,0.07692307692307693,2,2
USSR-udmurt,China,0.2857142857142857,2,0
China,USSR-ukrán,0.34615384615384615,9,7
USSR-ukrán,China,1.2857142857142858,9,2
China,USSR-észt,0.19230769230769232,5,5
USSR-észt,China,0.7142857142857143,5,0
China,USSR-örmény,0.11538461538461539,3,3
USSR-örmény,China,0.42857142857142855,3,0
China,USSR-üzbég,0.11538461538461539,3,3
USSR-üzbég,China,0.42857142857142855,3,0
China,United Kingdom,0.07692307692307693,2,1.5
United Kingdom,China,0.2857142857142857,2,0.5
China,United States,0.07692307692307693,2,2
United States,China,0.2857142857142857,2,0
China,Vietnam,0.11538461538461539,3,3
Vietnam,China,0.42857142857142855,3,0
China,Yugoslavia,0.3076923076923077,8,5
Yugoslavia,China,1.1428571428571428,8,3
Cuba,Cuba,NA,NA,NA
Cuba,Czechoslovakia-cseh,1,4,1
Czechoslovakia-cseh,Cuba,0.5714285714285714,4,3
Cuba,Czechoslovakia-szlovák,1,4,4
Czechoslovakia-szlovák,Cuba,0.5714285714285714,4,0
Cuba,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Cuba,0,0,0
Cuba,Denmark,0.25,1,1
Denmark,Cuba,0.14285714285714285,1,0
Cuba,Federal Republic of Germany,0.5,2,1
Federal Republic of Germany,Cuba,0.2857142857142857,2,1
Cuba,Finland,0.75,3,1
Finland,Cuba,0.42857142857142855,3,2
Cuba,France,0.75,3,3
France,Cuba,0.42857142857142855,3,0
Cuba,German Democratic Republic,1,4,4
German Democratic Republic,Cuba,0.5714285714285714,4,0
Cuba,Hungary,1,4,4
Hungary,Cuba,0.5714285714285714,4,0
Cuba,Israel,0.5,2,1
Israel,Cuba,0.2857142857142857,2,1
Cuba,Italy,1,4,4
Italy,Cuba,0.5714285714285714,4,0
Cuba,Japan,0.25,1,0.5
Japan,Cuba,0.14285714285714285,1,0.5
Cuba,Mongolia,0.25,1,1
Mongolia,Cuba,0.14285714285714285,1,0
Cuba,Netherlands,0.25,1,1
Netherlands,Cuba,0.14285714285714285,1,0
Cuba,North Korea,0.25,1,1
North Korea,Cuba,0.14285714285714285,1,0
Cuba,Norway,0.75,3,1.5
Norway,Cuba,0.42857142857142855,3,1.5
Cuba,Poland,1,4,1
Poland,Cuba,0.5714285714285714,4,3
Cuba,Romania,1,4,4
Romania,Cuba,0.5714285714285714,4,0
Cuba,Spain,0.75,3,1
Spain,Cuba,0.42857142857142855,3,2
Cuba,Sweden,0.5,2,0.5
Sweden,Cuba,0.2857142857142857,2,1.5
Cuba,Turkey,0.25,1,0.5
Turkey,Cuba,0.14285714285714285,1,0.5
Cuba,USSR-altaji,0,0,0
USSR-altaji,Cuba,0,0,0
Cuba,USSR-azerbajdzsán,0.25,1,1
USSR-azerbajdzsán,Cuba,0.14285714285714285,1,0
Cuba,USSR-baskir,0.25,1,1
USSR-baskir,Cuba,0.14285714285714285,1,0
Cuba,USSR-csuvas,0,0,0
USSR-csuvas,Cuba,0,0,0
Cuba,USSR-fehérorosz,0.25,1,1
USSR-fehérorosz,Cuba,0.14285714285714285,1,0
Cuba,USSR-finn,0,0,0
USSR-finn,Cuba,0,0,0
Cuba,USSR-grúz,0.25,1,1
USSR-grúz,Cuba,0.14285714285714285,1,0
Cuba,USSR-kazah,0.25,1,1
USSR-kazah,Cuba,0.14285714285714285,1,0
Cuba,USSR-kirgiz,0.25,1,1
USSR-kirgiz,Cuba,0.14285714285714285,1,0
Cuba,USSR-lett,1,4,2.5
USSR-lett,Cuba,0.5714285714285714,4,1.5
Cuba,USSR-litván,0.5,2,2
USSR-litván,Cuba,0.2857142857142857,2,0
Cuba,USSR-liv,0,0,0
USSR-liv,Cuba,0,0,0
Cuba,USSR-moldva,0.25,1,1
USSR-moldva,Cuba,0.14285714285714285,1,0
Cuba,USSR-orosz,1,4,4
USSR-orosz,Cuba,0.5714285714285714,4,0
Cuba,USSR-tadzsik,0.25,1,1
USSR-tadzsik,Cuba,0.14285714285714285,1,0
Cuba,USSR-türkmén,0.25,1,1
USSR-türkmén,Cuba,0.14285714285714285,1,0
Cuba,USSR-udmurt,0.25,1,1
USSR-udmurt,Cuba,0.14285714285714285,1,0
Cuba,USSR-ukrán,1,4,3
USSR-ukrán,Cuba,0.5714285714285714,4,1
Cuba,USSR-észt,0.5,2,2
USSR-észt,Cuba,0.2857142857142857,2,0
Cuba,USSR-örmény,0.25,1,1
USSR-örmény,Cuba,0.14285714285714285,1,0
Cuba,USSR-üzbég,0.25,1,1
USSR-üzbég,Cuba,0.14285714285714285,1,0
Cuba,United Kingdom,0.75,3,2
United Kingdom,Cuba,0.42857142857142855,3,1
Cuba,United States,0.5,2,1
United States,Cuba,0.2857142857142857,2,1
Cuba,Vietnam,0.5,2,0.5
Vietnam,Cuba,0.2857142857142857,2,1.5
Cuba,Yugoslavia,1,4,1
Yugoslavia,Cuba,0.5714285714285714,4,3
Czechoslovakia-cseh,Czechoslovakia-cseh,NA,NA,NA
Czechoslovakia-cseh,Czechoslovakia-szlovák,0.5310344827586206,77,38.5
Czechoslovakia-szlovák,Czechoslovakia-cseh,11,77,38.5
Czechoslovakia-cseh,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Denmark,0.06206896551724138,9,5
Denmark,Czechoslovakia-cseh,1.2857142857142858,9,4
Czechoslovakia-cseh,Federal Republic of Germany,0.25517241379310346,37,16
Federal Republic of Germany,Czechoslovakia-cseh,5.285714285714286,37,21
Czechoslovakia-cseh,Finland,0.15862068965517243,23,16
Finland,Czechoslovakia-cseh,3.2857142857142856,23,7
Czechoslovakia-cseh,France,0.2413793103448276,35,19
France,Czechoslovakia-cseh,5,35,16
Czechoslovakia-cseh,German Democratic Republic,0.5793103448275863,84,41
German Democratic Republic,Czechoslovakia-cseh,12,84,43
Czechoslovakia-cseh,Hungary,0.3724137931034483,54,31
