author,region1,region2
DARVAS József,GDR,Poland
SÓS György,GDR,Poland
TATAY Sándor,GDR,Poland
ERDŐDY János,GDR,Poland
CSERES Tibor,GDR,Poland
DÉKÁNY András,GDR,Poland
FEJES Endre,GDR,Poland
KARINTHY Ferenc,GDR,Poland
RADNÓTI Miklós,GDR,Poland
SZABÓ Magda,GDR,Poland
PASSUTH László,GDR,Poland
NAGY Lajos,GDR,Poland
NÉMETH László,GDR,Poland
MOLDOVA György,GDR,Poland
KARINTHY Frigyes,GDR,Poland
MEZEI András,GDR,Poland
NAGY László,GDR,Poland
FÜST Milán,GDR,Poland
MÉSZÖLY Miklós,GDR,Poland
BERKESI András,GDR,Poland
GALGÓCZI Erzsébet,GDR,Poland
RÁKOSY Gergely,GDR,Poland
SZERB Antal,GDR,Poland
KERTÉSZ Ákos,GDR,Poland
WEÖRES Sándor,GDR,Poland
ADY Endre,GDR,Poland
MÁNDY Iván,GDR,Poland
SARKADI Imre,GDR,Poland
BOLDIZSÁR Iván,GDR,Poland
KASSÁK Lajos,GDR,Poland
KOSZTOLÁNYI Dezső,GDR,Poland
LAKATOS Menyhért,GDR,Poland
MOLNÁR Ferenc,GDR,Poland
BALÁZS József,GDR,Poland
SÜTŐ András,GDR,Poland
Márton Klára,GDR,Poland
CSURKA István,GDR,Poland
VÉSZI Endre,GDR,Poland
BABITS Mihály,GDR,Poland
FEKETE István,GDR,Poland
SÁNTA Ferenc,GDR,Poland
NEMERE István,GDR,Poland
MUNKÁCSI Miklós,GDR,Poland
RÓNAY György,GDR,Poland
BÁRÁNY Tamás,GDR,Poland
HERCZEG Ferenc,GDR,Poland
GÖNCZ Árpád,GDR,Poland
KODOLÁNYI János,GDR,Poland
OTTLIK Géza,GDR,Poland
HEVESI Lajos,GDR,Poland
SOMOGYI TÓTH Sándor,GDR,Poland
JÓKAI Anna,GDR,Poland
DÉRY Tibor,GDR,Portugal
ÖRKÉNY István,GDR,Portugal
JÓZSEF Attila,GDR,Portugal
KARINTHY Ferenc,GDR,Portugal
ASZTALOS István,GDR,Romania
DÉRY Tibor,GDR,Romania
GÁRDONYI Géza,GDR,Romania
ILLÉS Béla,GDR,Romania
ILLYÉS Gyula,GDR,Romania
MIKSZÁTH Kálmán,GDR,Romania
MÓRICZ Zsigmond,GDR,Romania
ÖRKÉNY István,GDR,Romania
PETŐFI Sándor,GDR,Romania
VERES Péter,GDR,Romania
VÖRÖSMARTY Mihály,GDR,Romania
THURZÓ Gábor,GDR,Romania
JÓKAI Mór,GDR,Romania
KAFFKA Margit,GDR,Romania
TAMÁSI Áron,GDR,Romania
JÓZSEF Attila,GDR,Romania
FEHÉR Klára,GDR,Romania
GODA Gábor,GDR,Romania
DARVAS József,GDR,Romania
DOBOZY Imre,GDR,Romania
FEKETE Gyula,GDR,Romania
CSERES Tibor,GDR,Romania
DÉKÁNY András,GDR,Romania
FEJES Endre,GDR,Romania
KARINTHY Ferenc,GDR,Romania
SZABÓ Magda,GDR,Romania
PASSUTH László,GDR,Romania
NAGY Lajos,GDR,Romania
NÉMETH László,GDR,Romania
MOLDOVA György,GDR,Romania
KARINTHY Frigyes,GDR,Romania
FÜST Milán,GDR,Romania
MÉSZÖLY Miklós,GDR,Romania
BERKESI András,GDR,Romania
SZAMOS Rudolf,GDR,Romania
KERTÉSZ Ákos,GDR,Romania
WEÖRES Sándor,GDR,Romania
ADY Endre,GDR,Romania
SARKADI Imre,GDR,Romania
BERTHA Bulcsu,GDR,Romania
KASSÁK Lajos,GDR,Romania
KOSZTOLÁNYI Dezső,GDR,Romania
KRÚDY Gyula,GDR,Romania
MOLNÁR Ferenc,GDR,Romania
SZAKONYI Károly,GDR,Romania
SÜTŐ András,GDR,Romania
GARAI Gábor,GDR,Romania
SZILÁGYI István,GDR,Romania
BABITS Mihály,GDR,Romania
SÁNTA Ferenc,GDR,Romania
MUNKÁCSI Miklós,GDR,Romania
OTTLIK Géza,GDR,Romania
BETLEN Oszkár,GDR,Romania
DÉRY Tibor,GDR,Spain
MIKSZÁTH Kálmán,GDR,Spain
ÖRKÉNY István,GDR,Spain
PETŐFI Sándor,GDR,Spain
JÓKAI Mór,GDR,Spain
JÓZSEF Attila,GDR,Spain
FEJES Endre,GDR,Spain
SZABÓ Magda,GDR,Spain
PASSUTH László,GDR,Spain
NÉMETH László,GDR,Spain
FÜST Milán,GDR,Spain
MÉSZÖLY Miklós,GDR,Spain
KERTÉSZ Ákos,GDR,Spain
ADY Endre,GDR,Spain
MOLNÁR Ferenc,GDR,Spain
RÓNASZEGI Miklós,GDR,Spain
HALASI Mária,GDR,Spain
HERCZEG Ferenc,GDR,Spain
KODOLÁNYI János,GDR,Spain
OTTLIK Géza,GDR,Spain
DÉRY Tibor,GDR,Sweden
ILLYÉS Gyula,GDR,Sweden
ÖRKÉNY István,GDR,Sweden
PETŐFI Sándor,GDR,Sweden
JÓKAI Mór,GDR,Sweden
KARINTHY Ferenc,GDR,Sweden
SZABÓ Magda,GDR,Sweden
NAGY Lajos,GDR,Sweden
NÉMETH László,GDR,Sweden
FÜST Milán,GDR,Sweden
GALGÓCZI Erzsébet,GDR,Sweden
KERTÉSZ Ákos,GDR,Sweden
WEÖRES Sándor,GDR,Sweden
ADY Endre,GDR,Sweden
MOLNÁR Ferenc,GDR,Sweden
BALÁZS József,GDR,Sweden
KARDOS G. György,GDR,Sweden
Tóth Judith,GDR,Sweden
GERGELY Ágnes,GDR,Sweden
OTTLIK Géza,GDR,Sweden
SOMOGYI TÓTH Sándor,GDR,Sweden
MIKSZÁTH Kálmán,GDR,Switzerland
MÓRICZ Zsigmond,GDR,Switzerland
JÓKAI Mór,GDR,Switzerland
JÓZSEF Attila,GDR,Switzerland
SÓS György,GDR,Switzerland
KARINTHY Frigyes,GDR,Switzerland
SZAMOS Rudolf,GDR,Switzerland
KOSZTOLÁNYI Dezső,GDR,Switzerland
BALÁZS József,GDR,Switzerland
SÜTŐ András,GDR,Switzerland
DÉRY Tibor,GDR,Turkey
GÁRDONYI Géza,GDR,Turkey
MÓRICZ Zsigmond,GDR,Turkey
PETŐFI Sándor,GDR,Turkey
JÓKAI Mór,GDR,Turkey
MÓRA Ferenc,GDR,Turkey
KARINTHY Ferenc,GDR,Turkey
MOLNÁR Ferenc,GDR,Turkey
BALÁZS József,GDR,Turkey
HERCZEG Ferenc,GDR,Turkey
DÉRY Tibor,GDR,UK
GÁRDONYI Géza,GDR,UK
ILLÉS Béla,GDR,UK
ILLYÉS Gyula,GDR,UK
MIKSZÁTH Kálmán,GDR,UK
ÖRKÉNY István,GDR,UK
JÓZSEF Attila,GDR,UK
LENGYEL József,GDR,UK
RADNÓTI Miklós,GDR,UK
SZABÓ Magda,GDR,UK
PASSUTH László,GDR,UK
NÉMETH László,GDR,UK
KARINTHY Frigyes,GDR,UK
FÜST Milán,GDR,UK
WEÖRES Sándor,GDR,UK
KOSZTOLÁNYI Dezső,GDR,UK
MOLNÁR Ferenc,GDR,UK
DÉRY Tibor,GDR,USA
ILLYÉS Gyula,GDR,USA
PETŐFI Sándor,GDR,USA
JÓZSEF Attila,GDR,USA
LENGYEL József,GDR,USA
SZÉKELY János (John Pen),GDR,USA
FEJES Endre,GDR,USA
KARINTHY Ferenc,GDR,USA
RADNÓTI Miklós,GDR,USA
SZABÓ Magda,GDR,USA
PASSUTH László,GDR,USA
NÉMETH László,GDR,USA
KARINTHY Frigyes,GDR,USA
FÜST Milán,GDR,USA
WEÖRES Sándor,GDR,USA
ADY Endre,GDR,USA
MOLNÁR Ferenc,GDR,USA
KARDOS G. György,GDR,USA
SÜTŐ András,GDR,USA
NEMES NAGY Ágnes,GDR,USA
GÖNCZ Árpád,GDR,USA
OTTLIK Géza,GDR,USA
NAGY Sándor,GDR,USSR-altaji
NAGY Sándor,GDR,USSR-azerbajdzsán
PETŐFI Sándor,GDR,USSR-azerbajdzsán
JÓKAI Mór,GDR,USSR-azerbajdzsán
MÓRA Ferenc,GDR,USSR-azerbajdzsán
MESTERHÁZI Lajos,GDR,USSR-azerbajdzsán
RADNÓTI Miklós,GDR,USSR-azerbajdzsán
SZABÓ Magda,GDR,USSR-azerbajdzsán
KARINTHY Frigyes,GDR,USSR-azerbajdzsán
RADÓ Sándor,GDR,USSR-azerbajdzsán
PETŐFI Sándor,GDR,USSR-baskir
NAGY Sándor,GDR,USSR-csuvas
DÉRY Tibor,GDR,USSR-fehérorosz
NAGY Sándor,GDR,USSR-fehérorosz
ÖRKÉNY István,GDR,USSR-fehérorosz
PETŐFI Sándor,GDR,USSR-fehérorosz
FEHÉR Klára,GDR,USSR-fehérorosz
NAGY Sándor,GDR,USSR-finn
DÉRY Tibor,GDR,USSR-grúz
MIKSZÁTH Kálmán,GDR,USSR-grúz
NAGY Sándor,GDR,USSR-grúz
ÖRKÉNY István,GDR,USSR-grúz
PETŐFI Sándor,GDR,USSR-grúz
HELTAI Jenő,GDR,USSR-grúz
JÓKAI Mór,GDR,USSR-grúz
MÓRA Ferenc,GDR,USSR-grúz
FEHÉR Klára,GDR,USSR-grúz
KARINTHY Ferenc,GDR,USSR-grúz
KARINTHY Frigyes,GDR,USSR-grúz
BERKESI András,GDR,USSR-grúz
HIDAS Antal,GDR,USSR-grúz
ADY Endre,GDR,USSR-grúz
SARKADI Imre,GDR,USSR-grúz
RADÓ Sándor,GDR,USSR-grúz
MOLNÁR Ferenc,GDR,USSR-grúz
MIKSZÁTH Kálmán,GDR,USSR-kazah
NAGY Sándor,GDR,USSR-kazah
PETŐFI Sándor,GDR,USSR-kazah
VERES Péter,GDR,USSR-kazah
ZALKA Máté,GDR,USSR-kazah
TATAY Sándor,GDR,USSR-kazah
HIDAS Antal,GDR,USSR-kazah
RADÓ Sándor,GDR,USSR-kazah
ÖRKÉNY István,GDR,USSR-kirgiz
PETŐFI Sándor,GDR,USSR-kirgiz
ZALKA Máté,GDR,USSR-kirgiz
FEHÉR Klára,GDR,USSR-kirgiz
TATAY Sándor,GDR,USSR-kirgiz
GÁRDONYI Géza,GDR,USSR-lett
ILLÉS Béla,GDR,USSR-lett
ILLYÉS Gyula,GDR,USSR-lett
MIKSZÁTH Kálmán,GDR,USSR-lett
MÓRICZ Zsigmond,GDR,USSR-lett
ÖRKÉNY István,GDR,USSR-lett
PETŐFI Sándor,GDR,USSR-lett
THURY Zsuzsa,GDR,USSR-lett
ZALKA Máté,GDR,USSR-lett
JÓKAI Mór,GDR,USSR-lett
JÓZSEF Attila,GDR,USSR-lett
FEKETE Gyula,GDR,USSR-lett
FEJES Endre,GDR,USSR-lett
RADNÓTI Miklós,GDR,USSR-lett
SZABÓ Magda,GDR,USSR-lett
NÉMETH László,GDR,USSR-lett
BERKESI András,GDR,USSR-lett
KERTÉSZ Ákos,GDR,USSR-lett
RADÓ Sándor,GDR,USSR-lett
FEKETE István,GDR,USSR-lett
SOMOGYI TÓTH Sándor,GDR,USSR-lett
ZÁGONI Ferenc,GDR,USSR-lett
DÉRY Tibor,GDR,USSR-litván
GÁRDONYI Géza,GDR,USSR-litván
ILLÉS Béla,GDR,USSR-litván
MIKSZÁTH Kálmán,GDR,USSR-litván
MÓRICZ Zsigmond,GDR,USSR-litván
PETŐFI Sándor,GDR,USSR-litván
ZALKA Máté,GDR,USSR-litván
JÓKAI Mór,GDR,USSR-litván
MÓRA Ferenc,GDR,USSR-litván
FEHÉR Klára,GDR,USSR-litván
TATAY Sándor,GDR,USSR-litván
FEJES Endre,GDR,USSR-litván
KARINTHY Ferenc,GDR,USSR-litván
SZABÓ Magda,GDR,USSR-litván
NÉMETH László,GDR,USSR-litván
ÖRSI Ferenc,GDR,USSR-litván
FÜST Milán,GDR,USSR-litván
BERKESI András,GDR,USSR-litván
MÁNDY Iván,GDR,USSR-litván
KOSZTOLÁNYI Dezső,GDR,USSR-litván
RADÓ Sándor,GDR,USSR-litván
MOLNÁR Ferenc,GDR,USSR-litván
SOMOGYI TÓTH Sándor,GDR,USSR-litván
DÉRY Tibor,GDR,USSR-moldva
NAGY Sándor,GDR,USSR-moldva
PETŐFI Sándor,GDR,USSR-moldva
ZALKA Máté,GDR,USSR-moldva
SZABÓ Magda,GDR,USSR-moldva
NAGY Lajos,GDR,USSR-moldva
RADÓ Sándor,GDR,USSR-moldva
MOLNÁR Ferenc,GDR,USSR-moldva
SÁNTA Ferenc,GDR,USSR-moldva
DÉRY Tibor,GDR,USSR-orosz
GÁRDONYI Géza,GDR,USSR-orosz
HÁY Gyula,GDR,USSR-orosz
ILLÉS Béla,GDR,USSR-orosz
ILLYÉS Gyula,GDR,USSR-orosz
MIKSZÁTH Kálmán,GDR,USSR-orosz
MÓRICZ Zsigmond,GDR,USSR-orosz
NAGY Sándor,GDR,USSR-orosz
ÖRKÉNY István,GDR,USSR-orosz
PALOTAI Boris,GDR,USSR-orosz
PETŐFI Sándor,GDR,USSR-orosz
SÁNDOR Kálmán,GDR,USSR-orosz
SZABÓ Pál,GDR,USSR-orosz
THURY Zsuzsa,GDR,USSR-orosz
VERES Péter,GDR,USSR-orosz
VÖRÖSMARTY Mihály,GDR,USSR-orosz
ZALKA Máté,GDR,USSR-orosz
TERSÁNSZKY Józsi Jenő,GDR,USSR-orosz
HELTAI Jenő,GDR,USSR-orosz
JÓKAI Mór,GDR,USSR-orosz
KAFFKA Margit,GDR,USSR-orosz
ORAVECZ Paula,GDR,USSR-orosz
TAMÁSI Áron,GDR,USSR-orosz
MÓRA Ferenc,GDR,USSR-orosz
JÓZSEF Attila,GDR,USSR-orosz
MESTERHÁZI Lajos,GDR,USSR-orosz
MURÁNYI KOVÁCS Endre,GDR,USSR-orosz
BÓKA László,GDR,USSR-orosz
FEHÉR Klára,GDR,USSR-orosz
GODA Gábor,GDR,USSR-orosz
LENGYEL József,GDR,USSR-orosz
FÖLDES Péter,GDR,USSR-orosz
GELLÉRI Andor Endre,GDR,USSR-orosz
DARVAS József,GDR,USSR-orosz
DOBOZY Imre,GDR,USSR-orosz
SÓS György,GDR,USSR-orosz
TATAY Sándor,GDR,USSR-orosz
FEKETE Gyula,GDR,USSR-orosz
CSERES Tibor,GDR,USSR-orosz
FEJES Endre,GDR,USSR-orosz
KARINTHY Ferenc,GDR,USSR-orosz
RADNÓTI Miklós,GDR,USSR-orosz
SZABÓ Magda,GDR,USSR-orosz
PASSUTH László,GDR,USSR-orosz
NAGY Lajos,GDR,USSR-orosz
NÉMETH László,GDR,USSR-orosz
KARINTHY Frigyes,GDR,USSR-orosz
FÜST Milán,GDR,USSR-orosz
BERKESI András,GDR,USSR-orosz
GALGÓCZI Erzsébet,GDR,USSR-orosz
HIDAS Antal,GDR,USSR-orosz
SZAMOS Rudolf,GDR,USSR-orosz
KERTÉSZ Ákos,GDR,USSR-orosz
WEÖRES Sándor,GDR,USSR-orosz
ADY Endre,GDR,USSR-orosz
MÁNDY Iván,GDR,USSR-orosz
SARKADI Imre,GDR,USSR-orosz
BERTHA Bulcsu,GDR,USSR-orosz
THIERY Árpád,GDR,USSR-orosz
CSUKÁS István,GDR,USSR-orosz
KASSÁK Lajos,GDR,USSR-orosz
KOSZTOLÁNYI Dezső,GDR,USSR-orosz
KRÚDY Gyula,GDR,USSR-orosz
MOLNÁR Ferenc,GDR,USSR-orosz
SZAKONYI Károly,GDR,USSR-orosz
RÓNASZEGI Miklós,GDR,USSR-orosz
GARAI Gábor,GDR,USSR-orosz
VÉSZI Endre,GDR,USSR-orosz
BABITS Mihály,GDR,USSR-orosz
FÜLÖP János,GDR,USSR-orosz
ZALKA Miklós,GDR,USSR-orosz
FEKETE István,GDR,USSR-orosz
SÁNTA Ferenc,GDR,USSR-orosz
BÁRÁNY Tamás,GDR,USSR-orosz
HALASI Mária,GDR,USSR-orosz
OTTLIK Géza,GDR,USSR-orosz
SOMOGYI TÓTH Sándor,GDR,USSR-orosz
JÓKAI Anna,GDR,USSR-orosz
ZÁGONI Ferenc,GDR,USSR-orosz
PETŐFI Sándor,GDR,USSR-tadzsik
JÓKAI Mór,GDR,USSR-tadzsik
MÓRA Ferenc,GDR,USSR-tadzsik
SARKADI Imre,GDR,USSR-tadzsik
RADÓ Sándor,GDR,USSR-tadzsik
PETŐFI Sándor,GDR,USSR-türkmén
JÓKAI Mór,GDR,USSR-türkmén
KARINTHY Ferenc,GDR,USSR-türkmén
RADÓ Sándor,GDR,USSR-türkmén
SÁNTA Ferenc,GDR,USSR-türkmén
NAGY Sándor,GDR,USSR-udmurt
PETŐFI Sándor,GDR,USSR-udmurt
GÁRDONYI Géza,GDR,USSR-ukrán
ILLÉS Béla,GDR,USSR-ukrán
ILLYÉS Gyula,GDR,USSR-ukrán
MIKSZÁTH Kálmán,GDR,USSR-ukrán
MÓRICZ Zsigmond,GDR,USSR-ukrán
PETŐFI Sándor,GDR,USSR-ukrán
THURY Zsuzsa,GDR,USSR-ukrán
ZALKA Máté,GDR,USSR-ukrán
THURZÓ Gábor,GDR,USSR-ukrán
JÓKAI Mór,GDR,USSR-ukrán
MÓRA Ferenc,GDR,USSR-ukrán
JÓZSEF Attila,GDR,USSR-ukrán
MESTERHÁZI Lajos,GDR,USSR-ukrán
DARVAS József,GDR,USSR-ukrán
DOBOZY Imre,GDR,USSR-ukrán
TATAY Sándor,GDR,USSR-ukrán
KARINTHY Ferenc,GDR,USSR-ukrán
SZABÓ Magda,GDR,USSR-ukrán
NÉMETH László,GDR,USSR-ukrán
KARINTHY Frigyes,GDR,USSR-ukrán
BERKESI András,GDR,USSR-ukrán
HIDAS Antal,GDR,USSR-ukrán
ADY Endre,GDR,USSR-ukrán
BERTHA Bulcsu,GDR,USSR-ukrán
CSUKÁS István,GDR,USSR-ukrán
RADÓ Sándor,GDR,USSR-ukrán
MOLNÁR Ferenc,GDR,USSR-ukrán
SÁNTA Ferenc,GDR,USSR-ukrán
SOMOGYI TÓTH Sándor,GDR,USSR-ukrán
JÓKAI Anna,GDR,USSR-ukrán
DÉRY Tibor,GDR,USSR-észt
GÁRDONYI Géza,GDR,USSR-észt
MIKSZÁTH Kálmán,GDR,USSR-észt
MÓRICZ Zsigmond,GDR,USSR-észt
ÖRKÉNY István,GDR,USSR-észt
PETŐFI Sándor,GDR,USSR-észt
SZABÓ Pál,GDR,USSR-észt
ZALKA Máté,GDR,USSR-észt
JÓKAI Mór,GDR,USSR-észt
TAMÁSI Áron,GDR,USSR-észt
MÓRA Ferenc,GDR,USSR-észt
MESTERHÁZI Lajos,GDR,USSR-észt
TATAY Sándor,GDR,USSR-észt
FEJES Endre,GDR,USSR-észt
SZABÓ Magda,GDR,USSR-észt
NÉMETH László,GDR,USSR-észt
KARINTHY Frigyes,GDR,USSR-észt
MÉSZÖLY Miklós,GDR,USSR-észt
SARKADI Imre,GDR,USSR-észt
KRÚDY Gyula,GDR,USSR-észt
MOLNÁR Ferenc,GDR,USSR-észt
BALÁZS József,GDR,USSR-észt
BABITS Mihály,GDR,USSR-észt
SOMOGYI TÓTH Sándor,GDR,USSR-észt
MÓRICZ Zsigmond,GDR,USSR-örmény
PETŐFI Sándor,GDR,USSR-örmény
JÓKAI Mór,GDR,USSR-örmény
MÓRA Ferenc,GDR,USSR-örmény
TATAY Sándor,GDR,USSR-örmény
BERKESI András,GDR,USSR-örmény
KOSZTOLÁNYI Dezső,GDR,USSR-örmény
RADÓ Sándor,GDR,USSR-örmény
MOLNÁR Ferenc,GDR,USSR-örmény
SÁNTA Ferenc,GDR,USSR-örmény
SOMOGYI TÓTH Sándor,GDR,USSR-örmény
ILLÉS Béla,GDR,USSR-üzbég
MIKSZÁTH Kálmán,GDR,USSR-üzbég
PETŐFI Sándor,GDR,USSR-üzbég
MÓRA Ferenc,GDR,USSR-üzbég
NÉMETH László,GDR,USSR-üzbég
BERKESI András,GDR,USSR-üzbég
SZABÓ Magda,GDR,Venezuela
GÁRDONYI Géza,GDR,Vietnam
MÓRICZ Zsigmond,GDR,Vietnam
PETŐFI Sándor,GDR,Vietnam
JÓZSEF Attila,GDR,Vietnam
KOSZTOLÁNYI Dezső,GDR,Vietnam
DÉRY Tibor,GDR,Yugoslavia
GÁRDONYI Géza,GDR,Yugoslavia
ILLÉS Béla,GDR,Yugoslavia
ILLYÉS Gyula,GDR,Yugoslavia
MIKSZÁTH Kálmán,GDR,Yugoslavia
MÓRICZ Zsigmond,GDR,Yugoslavia
ÖRKÉNY István,GDR,Yugoslavia
PETŐFI Sándor,GDR,Yugoslavia
VERES Péter,GDR,Yugoslavia
JÓKAI Mór,GDR,Yugoslavia
KAFFKA Margit,GDR,Yugoslavia
KOLOZSVÁRI GRANDPIERRE Emil,GDR,Yugoslavia
TAMÁSI Áron,GDR,Yugoslavia
JÓZSEF Attila,GDR,Yugoslavia
FEHÉR Klára,GDR,Yugoslavia
GODA Gábor,GDR,Yugoslavia
DARVAS József,GDR,Yugoslavia
CSERES Tibor,GDR,Yugoslavia
FEJES Endre,GDR,Yugoslavia
KARINTHY Ferenc,GDR,Yugoslavia
RADNÓTI Miklós,GDR,Yugoslavia
SZABÓ Magda,GDR,Yugoslavia
PASSUTH László,GDR,Yugoslavia
NAGY Lajos,GDR,Yugoslavia
NÉMETH László,GDR,Yugoslavia
MOLDOVA György,GDR,Yugoslavia
KARINTHY Frigyes,GDR,Yugoslavia
FÜST Milán,GDR,Yugoslavia
GALGÓCZI Erzsébet,GDR,Yugoslavia
SZERB Antal,GDR,Yugoslavia
KERTÉSZ Ákos,GDR,Yugoslavia
WEÖRES Sándor,GDR,Yugoslavia
ADY Endre,GDR,Yugoslavia
KOSZTOLÁNYI Dezső,GDR,Yugoslavia
MOLNÁR Ferenc,GDR,Yugoslavia
BALÁZS József,GDR,Yugoslavia
KARDOS G. György,GDR,Yugoslavia
BABITS Mihály,GDR,Yugoslavia
KODOLÁNYI János,GDR,Yugoslavia
OTTLIK Géza,GDR,Yugoslavia
SOMOGYI TÓTH Sándor,GDR,Yugoslavia
JÓKAI Anna,GDR,Yugoslavia
SZAKONYI Károly,Greece,Greece
HALASI Mária,Greece,Greece
MÓRICZ Zsigmond,Greece,Greece
GÁRDONYI Géza,Greece,Greece
MÓRICZ Zsigmond,Greece,Hungary
GÁRDONYI Géza,Greece,Hungary
MÓRICZ Zsigmond,Greece,Iran
MÓRICZ Zsigmond,Greece,Israel
GÁRDONYI Géza,Greece,Israel
HALASI Mária,Greece,Italy
GÁRDONYI Géza,Greece,Italy
MÓRICZ Zsigmond,Greece,Japan
GÁRDONYI Géza,Greece,Netherlands
HALASI Mária,Greece,Norway
MÓRICZ Zsigmond,Greece,PR China
MÓRICZ Zsigmond,Greece,Poland
GÁRDONYI Géza,Greece,Poland
SZAKONYI Károly,Greece,Romania
MÓRICZ Zsigmond,Greece,Romania
GÁRDONYI Géza,Greece,Romania
HALASI Mária,Greece,Spain
MÓRICZ Zsigmond,Greece,Switzerland
MÓRICZ Zsigmond,Greece,Turkey
GÁRDONYI Géza,Greece,Turkey
GÁRDONYI Géza,Greece,UK
MÓRICZ Zsigmond,Greece,USSR-lett
GÁRDONYI Géza,Greece,USSR-lett
MÓRICZ Zsigmond,Greece,USSR-litván
GÁRDONYI Géza,Greece,USSR-litván
SZAKONYI Károly,Greece,USSR-orosz
HALASI Mária,Greece,USSR-orosz
MÓRICZ Zsigmond,Greece,USSR-orosz
GÁRDONYI Géza,Greece,USSR-orosz
MÓRICZ Zsigmond,Greece,USSR-ukrán
GÁRDONYI Géza,Greece,USSR-ukrán
MÓRICZ Zsigmond,Greece,USSR-észt
GÁRDONYI Géza,Greece,USSR-észt
MÓRICZ Zsigmond,Greece,USSR-örmény
MÓRICZ Zsigmond,Greece,Vietnam
GÁRDONYI Géza,Greece,Vietnam
MÓRICZ Zsigmond,Greece,Yugoslavia
GÁRDONYI Géza,Greece,Yugoslavia
ADY Endre,Hungary,Hungary
JÓZSEF Attila,Hungary,Hungary
KATONA József,Hungary,Hungary
MADÁCH Imre,Hungary,Hungary
PETŐFI Sándor,Hungary,Hungary
TÖMÖRKÉNY István,Hungary,Hungary
MÓRA Ferenc,Hungary,Hungary
GÁRDONYI Géza,Hungary,Hungary
HEGEDŰS Géza,Hungary,Hungary
HUNYADY Sándor,Hungary,Hungary
MIKSZÁTH Kálmán,Hungary,Hungary
MÓRICZ Zsigmond,Hungary,Hungary
GERGELY Márta,Hungary,Hungary
HEVESI Lajos,Hungary,Hungary
MESTERHÁZI Lajos,Hungary,Hungary
SZABÓ Magda,Hungary,Hungary
SZÁVA István,Hungary,Hungary
DARVAS József,Hungary,Hungary
GERGELY Sándor,Hungary,Hungary
KARIKÁS Frigyes,Hungary,Hungary
MURÁNYI KOVÁCS Endre,Hungary,Hungary
B. RADÓ Lili,Hungary,Hungary
ARANY János,Hungary,Hungary
FÖLDES Péter,Hungary,Hungary
GELLÉRI Andor Endre,Hungary,Hungary
JÓKAI Mór,Hungary,Hungary
ASZLÁNYI Károly,Hungary,Hungary
ILLÉS Béla,Hungary,Hungary
KARÁCSONY Benő,Hungary,Hungary
KARINTHY Ferenc,Hungary,Hungary
KOSZTOLÁNYI Dezső,Hungary,Hungary
NÉMETH Imre,Hungary,Hungary
SZERB Antal,Hungary,Hungary
REJTŐ Jenő,Hungary,Hungary
BABITS Mihály,Hungary,Hungary
BENEDEK István,Hungary,Hungary
FEKETE Gyula,Hungary,Hungary
KARINTHY Frigyes,Hungary,Hungary
KOMLÓS Aladár,Hungary,Hungary
NÉMETH László,Hungary,Hungary
SÁNTA Ferenc,Hungary,Hungary
SARKADI Imre,Hungary,Hungary
TAMÁSI Áron,Hungary,Hungary
TERSÁNSZKY Józsi Jenő,Hungary,Hungary
KRÚDY Gyula,Hungary,Hungary
MOLDOVA György,Hungary,Hungary
RÉVAY József,Hungary,Hungary
FEKETE István,Hungary,Hungary
ILLYÉS Gyula,Hungary,Hungary
TÖRÖK Sándor,Hungary,Hungary
DÉKÁNY András,Hungary,Hungary
FÜST Milán,Hungary,Hungary
PALOTAI Boris,Hungary,Hungary
SZENTIVÁNYI Jenő,Hungary,Hungary
SZOMBATHY Viktor,Hungary,Hungary
KASSÁK Lajos,Hungary,Hungary
SEBŐK Ferenc,Hungary,Hungary
NAGY László,Hungary,Hungary
PAP Károly,Hungary,Hungary
FEHÉR Klára,Hungary,Hungary
Kardos Gyula,Hungary,Hungary
MOLNÁR Ferenc,Hungary,Hungary
LENGYEL József,Hungary,Hungary
RÓNASZEGI Miklós,Hungary,Hungary
ILLÉS Endre,Hungary,Hungary
Vámbéry Ármin,Hungary,Hungary
BÖLÖNI FARKAS Sándor,Hungary,Hungary
CSÁTH Géza,Hungary,Hungary
CSURKA István,Hungary,Hungary
RADNÓTI Miklós,Hungary,Hungary
GÁLL István,Hungary,Hungary
GYÁRFÁS Miklós,Hungary,Hungary
Lőrincz László,Hungary,Hungary
MÁNDY Iván,Hungary,Hungary
PILINSZKY János,Hungary,Hungary
Pintér Lidia,Hungary,Hungary
SZABÓ Lőrinc,Hungary,Hungary
Turán B. Róbert,Hungary,Hungary
KESZI Imre,Hungary,Hungary
Zsombolyai János,Hungary,Hungary
SZILÁGYI Ferenc,Hungary,Hungary
NEMERE István,Hungary,Hungary
Barna István,Hungary,Hungary
BALASSI Bálint,Hungary,Hungary
CSOKONAI VITÉZ Mihály,Hungary,Hungary
VÖRÖSMARTY Mihály,Hungary,Hungary
Gyöngyössy Imre; Kabay Barna,Hungary,Hungary
TÓTH Árpád,Hungary,Hungary
MOLDOVÁN Domokos,Hungary,Hungary
Elek Judit,Hungary,Hungary
Nádor Tamás,Hungary,Hungary
EÖRSI István,Hungary,Hungary
KÖLCSEY Ferenc,Hungary,Hungary
NEMES NAGY Ágnes,Hungary,Hungary
Prónay Pálma,Hungary,Hungary
Vigh Jenő,Hungary,Hungary
SIMON István,Hungary,Hungary
